tissue_general,tissue_general_ontology_term_id,tissue,tissue_ontology_term_id,dataset_id,self_reported_ethnicity,self_reported_ethnicity_ontology_term_id,sex,sex_ontology_term_id,suspension_type,collection_id,collection_name,collection_doi,pubyear,dataset_title,dataset_h5ad_path,dataset_total_cell_count
brain,UBERON:0000955,cerebral nuclei,UBERON:8440012,c202b243-1aa1-4b16-bc9a-b36241f3b1e3,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Amygdala excitatory,c202b243-1aa1-4b16-bc9a-b36241f3b1e3.h5ad,109452
brain,UBERON:0000955,cerebral nuclei,UBERON:8440012,c202b243-1aa1-4b16-bc9a-b36241f3b1e3,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Amygdala excitatory,c202b243-1aa1-4b16-bc9a-b36241f3b1e3.h5ad,109452
brain,UBERON:0000955,cerebral nuclei,UBERON:8440012,50dc91a1-36b6-472a-b884-7307b6961ab1,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Bergmann glia,50dc91a1-36b6-472a-b884-7307b6961ab1.h5ad,8041
brain,UBERON:0000955,hypothalamus,UBERON:0001898,caf8670f-e647-4f0c-bfba-163aa84ce602,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Deep-layer corticothalamic and 6b,caf8670f-e647-4f0c-bfba-163aa84ce602.h5ad,78396
brain,UBERON:0000955,hypothalamus,UBERON:0001898,caf8670f-e647-4f0c-bfba-163aa84ce602,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Deep-layer corticothalamic and 6b,caf8670f-e647-4f0c-bfba-163aa84ce602.h5ad,78396
brain,UBERON:0000955,hippocampal formation,UBERON:0002421,0325478a-9b52-45b5-b40a-2e2ab0d72eb1,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Upper-layer intratelencephalic,0325478a-9b52-45b5-b40a-2e2ab0d72eb1.h5ad,455006
brain,UBERON:0000955,hippocampal formation,UBERON:0002421,0325478a-9b52-45b5-b40a-2e2ab0d72eb1,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Upper-layer intratelencephalic,0325478a-9b52-45b5-b40a-2e2ab0d72eb1.h5ad,455006
brain,UBERON:0000955,midbrain,UBERON:0001891,50dc91a1-36b6-472a-b884-7307b6961ab1,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Bergmann glia,50dc91a1-36b6-472a-b884-7307b6961ab1.h5ad,8041
brain,UBERON:0000955,cerebral cortex,UBERON:0000956,04a23820-ffa8-4be5-9f65-64db15631d1e,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Upper rhombic lip,04a23820-ffa8-4be5-9f65-64db15631d1e.h5ad,137162
brain,UBERON:0000955,cerebral cortex,UBERON:0000956,04a23820-ffa8-4be5-9f65-64db15631d1e,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Upper rhombic lip,04a23820-ffa8-4be5-9f65-64db15631d1e.h5ad,137162
brain,UBERON:0000955,hippocampal formation,UBERON:0002421,cfa755c1-48c5-4336-94f4-aa95eca4fbd5,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Choroid plexus,cfa755c1-48c5-4336-94f4-aa95eca4fbd5.h5ad,7689
brain,UBERON:0000955,hippocampal formation,UBERON:0002421,cfa755c1-48c5-4336-94f4-aa95eca4fbd5,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Choroid plexus,cfa755c1-48c5-4336-94f4-aa95eca4fbd5.h5ad,7689
brain,UBERON:0000955,cerebral cortex,UBERON:0000956,fa554686-fc07-44dd-b2de-b726d82d26ec,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Dissection: Cerebral cortex (Cx) - Superior occipital gyrus (SOG) - Areas 19 and MT - A19,fa554686-fc07-44dd-b2de-b726d82d26ec.h5ad,29674
brain,UBERON:0000955,pons,UBERON:0000988,0325478a-9b52-45b5-b40a-2e2ab0d72eb1,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Upper-layer intratelencephalic,0325478a-9b52-45b5-b40a-2e2ab0d72eb1.h5ad,455006
brain,UBERON:0000955,pons,UBERON:0000988,0325478a-9b52-45b5-b40a-2e2ab0d72eb1,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Upper-layer intratelencephalic,0325478a-9b52-45b5-b40a-2e2ab0d72eb1.h5ad,455006
brain,UBERON:0000955,midbrain,UBERON:0001891,c202b243-1aa1-4b16-bc9a-b36241f3b1e3,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Amygdala excitatory,c202b243-1aa1-4b16-bc9a-b36241f3b1e3.h5ad,109452
brain,UBERON:0000955,midbrain,UBERON:0001891,c202b243-1aa1-4b16-bc9a-b36241f3b1e3,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Amygdala excitatory,c202b243-1aa1-4b16-bc9a-b36241f3b1e3.h5ad,109452
spinal cord,UBERON:0002240,spinal cord,UBERON:0002240,50dc91a1-36b6-472a-b884-7307b6961ab1,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Bergmann glia,50dc91a1-36b6-472a-b884-7307b6961ab1.h5ad,8041
brain,UBERON:0000955,hypothalamus,UBERON:0001898,c202b243-1aa1-4b16-bc9a-b36241f3b1e3,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Amygdala excitatory,c202b243-1aa1-4b16-bc9a-b36241f3b1e3.h5ad,109452
brain,UBERON:0000955,hypothalamus,UBERON:0001898,c202b243-1aa1-4b16-bc9a-b36241f3b1e3,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Amygdala excitatory,c202b243-1aa1-4b16-bc9a-b36241f3b1e3.h5ad,109452
brain,UBERON:0000955,hippocampal formation,UBERON:0002421,f16f4108-7873-4035-9989-3748da1a7ff1,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Committed oligodendrocyte precursor,f16f4108-7873-4035-9989-3748da1a7ff1.h5ad,4720
brain,UBERON:0000955,hippocampal formation,UBERON:0002421,f16f4108-7873-4035-9989-3748da1a7ff1,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Committed oligodendrocyte precursor,f16f4108-7873-4035-9989-3748da1a7ff1.h5ad,4720
brain,UBERON:0000955,cerebral nuclei,UBERON:8440012,ca20e2ac-5676-4158-b5d0-0c2b15898b19,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Dissection: Basal nuclei (BN) - Globus pallidus (GP) - Internal segment of globus pallidus - GPi,ca20e2ac-5676-4158-b5d0-0c2b15898b19.h5ad,33968
spinal cord,UBERON:0002240,spinal cord,UBERON:0002240,bd6b68e8-179a-42f0-9bde-b4fdf7d34dd1,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Cerebellar inhibitory,bd6b68e8-179a-42f0-9bde-b4fdf7d34dd1.h5ad,14411
spinal cord,UBERON:0002240,spinal cord,UBERON:0002240,bd6b68e8-179a-42f0-9bde-b4fdf7d34dd1,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Cerebellar inhibitory,bd6b68e8-179a-42f0-9bde-b4fdf7d34dd1.h5ad,14411
brain,UBERON:0000955,thalamic complex,UBERON:0010225,8ba5453f-7fab-4702-a3a6-4021b1f31a7a,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Thalamic excitatory,8ba5453f-7fab-4702-a3a6-4021b1f31a7a.h5ad,85546
brain,UBERON:0000955,thalamic complex,UBERON:0010225,8ba5453f-7fab-4702-a3a6-4021b1f31a7a,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Thalamic excitatory,8ba5453f-7fab-4702-a3a6-4021b1f31a7a.h5ad,85546
spinal cord,UBERON:0002240,spinal cord,UBERON:0002240,f7d003d4-40d5-4de8-858c-a9a8b48fcc67,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Astrocyte,f7d003d4-40d5-4de8-858c-a9a8b48fcc67.h5ad,155025
spinal cord,UBERON:0002240,spinal cord,UBERON:0002240,f7d003d4-40d5-4de8-858c-a9a8b48fcc67,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Astrocyte,f7d003d4-40d5-4de8-858c-a9a8b48fcc67.h5ad,155025
brain,UBERON:0000955,hippocampal formation,UBERON:0002421,a56f1a6b-071c-4780-9832-33ca9b8fb391,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Hippocampal dentate gyrus,a56f1a6b-071c-4780-9832-33ca9b8fb391.h5ad,67533
brain,UBERON:0000955,hippocampal formation,UBERON:0002421,a56f1a6b-071c-4780-9832-33ca9b8fb391,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Hippocampal dentate gyrus,a56f1a6b-071c-4780-9832-33ca9b8fb391.h5ad,67533
brain,UBERON:0000955,cerebellum,UBERON:0002037,700aed19-c16e-4ba8-9191-07da098a8626,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Microglia,700aed19-c16e-4ba8-9191-07da098a8626.h5ad,91838
brain,UBERON:0000955,cerebellum,UBERON:0002037,700aed19-c16e-4ba8-9191-07da098a8626,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Microglia,700aed19-c16e-4ba8-9191-07da098a8626.h5ad,91838
brain,UBERON:0000955,cerebral cortex,UBERON:0000956,e6b2ce27-681b-4409-a053-2681875936e5,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Eccentric medium spiny neuron,e6b2ce27-681b-4409-a053-2681875936e5.h5ad,40144
brain,UBERON:0000955,cerebral cortex,UBERON:0000956,e6b2ce27-681b-4409-a053-2681875936e5,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Eccentric medium spiny neuron,e6b2ce27-681b-4409-a053-2681875936e5.h5ad,40144
brain,UBERON:0000955,midbrain,UBERON:0001891,52f18bc3-52d9-487b-bf8f-f0b7aa684b09,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Dissection: Midbrain (M) - Substantia Nigra - SN,52f18bc3-52d9-487b-bf8f-f0b7aa684b09.h5ad,59505
brain,UBERON:0000955,hippocampal formation,UBERON:0002421,0d7f4c06-a6bd-47d2-a42b-3a7196704f77,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Vascular,0d7f4c06-a6bd-47d2-a42b-3a7196704f77.h5ad,9932
brain,UBERON:0000955,hippocampal formation,UBERON:0002421,0d7f4c06-a6bd-47d2-a42b-3a7196704f77,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Vascular,0d7f4c06-a6bd-47d2-a42b-3a7196704f77.h5ad,9932
brain,UBERON:0000955,cerebral nuclei,UBERON:8440012,6dafb698-7a53-4699-ad13-1b5e2c164be7,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Ependymal,6dafb698-7a53-4699-ad13-1b5e2c164be7.h5ad,5882
brain,UBERON:0000955,hypothalamus,UBERON:0001898,5bc23cb2-8cfc-4960-bab1-c3027fbeefc4,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Dissection: Hypothalamus (HTH) - mammillary region of HTH (HTHma) - mammillary nucleus - MN,5bc23cb2-8cfc-4960-bab1-c3027fbeefc4.h5ad,28155
brain,UBERON:0000955,cerebral cortex,UBERON:0000956,59923449-e303-43e6-9e63-03ef92f5ebd1,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Miscellaneous,59923449-e303-43e6-9e63-03ef92f5ebd1.h5ad,25071
brain,UBERON:0000955,cerebral cortex,UBERON:0000956,59923449-e303-43e6-9e63-03ef92f5ebd1,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Miscellaneous,59923449-e303-43e6-9e63-03ef92f5ebd1.h5ad,25071
brain,UBERON:0000955,cerebral nuclei,UBERON:8440012,6538ce1b-7949-405f-b01c-a2c3e876baee,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Lower rhombic lip,6538ce1b-7949-405f-b01c-a2c3e876baee.h5ad,52650
brain,UBERON:0000955,cerebral nuclei,UBERON:8440012,6538ce1b-7949-405f-b01c-a2c3e876baee,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Lower rhombic lip,6538ce1b-7949-405f-b01c-a2c3e876baee.h5ad,52650
brain,UBERON:0000955,cerebral nuclei,UBERON:8440012,8ba5453f-7fab-4702-a3a6-4021b1f31a7a,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Thalamic excitatory,8ba5453f-7fab-4702-a3a6-4021b1f31a7a.h5ad,85546
brain,UBERON:0000955,cerebral nuclei,UBERON:8440012,8ba5453f-7fab-4702-a3a6-4021b1f31a7a,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Thalamic excitatory,8ba5453f-7fab-4702-a3a6-4021b1f31a7a.h5ad,85546
brain,UBERON:0000955,cerebral cortex,UBERON:0000956,e5b1115b-a486-49bb-bda3-8261822836e0,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Dissection: Cerebral cortex (Cx) - Caudal cingulate gyrus (CgGC) - A23,e5b1115b-a486-49bb-bda3-8261822836e0.h5ad,35359
brain,UBERON:0000955,myelencephalon,UBERON:0005290,3a7f3ab4-a280-4b3b-b2c0-6dd05614a78c,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Splatter,3a7f3ab4-a280-4b3b-b2c0-6dd05614a78c.h5ad,291833
brain,UBERON:0000955,myelencephalon,UBERON:0005290,3a7f3ab4-a280-4b3b-b2c0-6dd05614a78c,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Splatter,3a7f3ab4-a280-4b3b-b2c0-6dd05614a78c.h5ad,291833
brain,UBERON:0000955,thalamic complex,UBERON:0010225,9ec335f2-420a-45a8-b45a-1ab646e50041,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Hippocampal CA4,9ec335f2-420a-45a8-b45a-1ab646e50041.h5ad,10654
brain,UBERON:0000955,thalamic complex,UBERON:0010225,9ec335f2-420a-45a8-b45a-1ab646e50041,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Hippocampal CA4,9ec335f2-420a-45a8-b45a-1ab646e50041.h5ad,10654
brain,UBERON:0000955,thalamic complex,UBERON:0010225,ecd9230d-c571-4dab-abd3-8b54c74833f0,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Dissection: Thalamus (THM) - lateral nuclear complex of thalamus (LNC) - Pulvinar of thalamus - Pul,ecd9230d-c571-4dab-abd3-8b54c74833f0.h5ad,46453
brain,UBERON:0000955,midbrain,UBERON:0001891,2185eb07-22e2-4209-b3c8-7111afc6aa90,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Oligodendrocyte precursor,2185eb07-22e2-4209-b3c8-7111afc6aa90.h5ad,105734
brain,UBERON:0000955,midbrain,UBERON:0001891,2185eb07-22e2-4209-b3c8-7111afc6aa90,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Oligodendrocyte precursor,2185eb07-22e2-4209-b3c8-7111afc6aa90.h5ad,105734
brain,UBERON:0000955,cerebral nuclei,UBERON:8440012,f16f4108-7873-4035-9989-3748da1a7ff1,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Committed oligodendrocyte precursor,f16f4108-7873-4035-9989-3748da1a7ff1.h5ad,4720
brain,UBERON:0000955,cerebral nuclei,UBERON:8440012,f16f4108-7873-4035-9989-3748da1a7ff1,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Committed oligodendrocyte precursor,f16f4108-7873-4035-9989-3748da1a7ff1.h5ad,4720
