,soma_joinid,collection_id,collection_name,collection_doi,dataset_id,dataset_title,dataset_h5ad_path,dataset_total_cell_count
516,516,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,170ce19f-7a2f-4926-a1cc-adcad99e7474,Thymus - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,170ce19f-7a2f-4926-a1cc-adcad99e7474.h5ad,4047
517,517,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,e80d4e1c-672f-496a-8f32-37eab34f727d,Spleen - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,e80d4e1c-672f-496a-8f32-37eab34f727d.h5ad,3834
518,518,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,1d29fd10-c8b3-4611-b0ac-3c578125adbf,Skin of body - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,1d29fd10-c8b3-4611-b0ac-3c578125adbf.h5ad,4860
519,519,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,c2878000-d3f0-4d30-9a8a-2139a13c72f8,Subcutaneous adipose tissue — A single-cell transcriptomic atlas characterizes ageing tissues in the mouse,c2878000-d3f0-4d30-9a8a-2139a13c72f8.h5ad,3755
520,520,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,e3b8c485-7811-407e-99ed-c7d574be9d7c,Pancreas - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,e3b8c485-7811-407e-99ed-c7d574be9d7c.h5ad,3384
521,521,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,821c79aa-044e-40cf-b331-0fe3edd48019,Mesenteric fat pad — A single-cell transcriptomic atlas characterizes ageing tissues in the mouse,821c79aa-044e-40cf-b331-0fe3edd48019.h5ad,3014
522,522,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,0bd1a1de-3aee-40e0-b2ec-86c7a30c7149,Bone marrow - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x,0bd1a1de-3aee-40e0-b2ec-86c7a30c7149.h5ad,40220
523,523,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,bc7466d7-ff13-4ff2-9c3d-7a1d208bd492,Mammary gland - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,bc7466d7-ff13-4ff2-9c3d-7a1d208bd492.h5ad,3282
524,524,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,05e6f6e3-0473-4b85-9f94-bcc5f1b5e04b,Lung - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,05e6f6e3-0473-4b85-9f94-bcc5f1b5e04b.h5ad,5218
525,525,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,4546e757-34d0-4d17-be06-538318925fcd,Liver - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,4546e757-34d0-4d17-be06-538318925fcd.h5ad,2859
526,526,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,2491629a-bde0-46ad-a073-e34fcb516857,Large intestine - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x,2491629a-bde0-46ad-a073-e34fcb516857.h5ad,8311
527,527,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,1efd4700-87dd-4b45-8762-11ba3fea7a65,Heart - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,1efd4700-87dd-4b45-8762-11ba3fea7a65.h5ad,9669
528,528,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,a6626b73-a0de-4dee-99aa-2559ab05af11,Gonadal fat pad — A single-cell transcriptomic atlas characterizes ageing tissues in the mouse,a6626b73-a0de-4dee-99aa-2559ab05af11.h5ad,3406
529,529,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,66ff82b4-9380-469c-bc4b-cfa08eacd325,Brain non-myeloid cells - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse,66ff82b4-9380-469c-bc4b-cfa08eacd325.h5ad,7249
530,530,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,c08f8441-4a10-4748-872a-e70c0bcccdba,Brain myeloid cells - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,c08f8441-4a10-4748-872a-e70c0bcccdba.h5ad,13417
531,531,24d42e5e-ce6d-45ff-a66b-a3b3b715deaf,Single-cell transcriptomics of human T cells reveals tissue and activation signatures in health and disease,10.1038/s41467-019-12464-3,01209dce-3575-4bed-b1df-129f57fbc031,Single-cell transcriptomics of human T cells reveals tissue and activation signatures in health and disease,01209dce-3575-4bed-b1df-129f57fbc031.h5ad,51876
532,532,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,ec6c52b8-3368-4f72-a416-1ade0dab97bf,Limb muscle - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,ec6c52b8-3368-4f72-a416-1ade0dab97bf.h5ad,3855
533,533,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,524179b0-b406-4723-9c46-293ffa77ca81,Kidney - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,524179b0-b406-4723-9c46-293ffa77ca81.h5ad,1833
534,534,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,cbd62079-bed8-4aa1-9659-670f9cb51f9d,Diaphragm — A single-cell transcriptomic atlas characterizes ageing tissues in the mouse,cbd62079-bed8-4aa1-9659-670f9cb51f9d.h5ad,1858
535,535,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,bf12f9c6-4211-4c91-9c71-22019f29f516,Bladder lumen - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,bf12f9c6-4211-4c91-9c71-22019f29f516.h5ad,2432
536,536,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,8f1bc86b-7976-4826-8602-f5266160ad86,Brown adipose tissue — A single-cell transcriptomic atlas characterizes ageing tissues in the mouse,8f1bc86b-7976-4826-8602-f5266160ad86.h5ad,2223
537,537,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,0380ddce-c31b-422a-88fe-34a1945bd949,Aorta — A single-cell transcriptomic atlas characterizes ageing tissues in the mouse,0380ddce-c31b-422a-88fe-34a1945bd949.h5ad,906
538,538,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,1a0610d8-1339-479b-b261-7fb586c3dab9,Trachea - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x,1a0610d8-1339-479b-b261-7fb586c3dab9.h5ad,7976
539,539,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,98ad5247-68f8-42f8-b8e5-7938cb373a91,Tongue - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x,98ad5247-68f8-42f8-b8e5-7938cb373a91.h5ad,20680
540,540,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,6e4f871d-fd7c-4909-8c14-e4c9957c2e8f,Thymus - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x,6e4f871d-fd7c-4909-8c14-e4c9957c2e8f.h5ad,9275
541,541,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,e2b469d4-b5c3-4a35-9d19-ee71ce61cae0,Spleen - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x,e2b469d4-b5c3-4a35-9d19-ee71ce61cae0.h5ad,35718
542,542,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,4fa55ee5-8da4-4d42-9525-1c52d4ce50bf,Skin of body - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x,4fa55ee5-8da4-4d42-9525-1c52d4ce50bf.h5ad,4454
543,543,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,ef47280b-3e68-4188-a49a-7b8374c8a6f2,Pancreas - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x,ef47280b-3e68-4188-a49a-7b8374c8a6f2.h5ad,6201
544,544,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,db55b719-6102-493a-9251-404bc501d0de,Bone marrow - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,db55b719-6102-493a-9251-404bc501d0de.h5ad,14517
545,545,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,7c6091da-4606-44c7-a2c4-ef896de09e28,Mammary gland - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x,7c6091da-4606-44c7-a2c4-ef896de09e28.h5ad,12295
546,546,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,0fb7916e-7a68-4a4c-a441-3ab3989f29a7,Lung - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x,0fb7916e-7a68-4a4c-a441-3ab3989f29a7.h5ad,24540
547,547,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,6202a243-b713-4e12-9ced-c387f8483dea,Liver - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x,6202a243-b713-4e12-9ced-c387f8483dea.h5ad,7294
548,548,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,a7ace090-1ba1-47f2-8def-6e11298b7816,Limb muscle - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x,a7ace090-1ba1-47f2-8def-6e11298b7816.h5ad,28867
549,549,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,de4e7a0c-91b2-44e4-b382-87da74c9efb6,Large intestine - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,de4e7a0c-91b2-44e4-b382-87da74c9efb6.h5ad,1887
550,550,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,b8c618e5-4b3d-4566-8a3f-7e40047f5c54,Kidney - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x,b8c618e5-4b3d-4566-8a3f-7e40047f5c54.h5ad,21647
551,551,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,1fe63353-9e75-4824-aa30-ed8d84be748c,Heart - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x,1fe63353-9e75-4824-aa30-ed8d84be748c.h5ad,8613
552,552,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,76544818-bc5b-4a0d-87d4-40dde89545cb,Adipose tissue — A single-cell transcriptomic atlas characterizes ageing tissues in the mouse,76544818-bc5b-4a0d-87d4-40dde89545cb.h5ad,6777
553,553,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,93966790-bbfa-420f-aa85-bc5ca51d9c96,Bladder lumen - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x,93966790-bbfa-420f-aa85-bc5ca51d9c96.h5ad,8945
554,554,ae1420fe-6630-46ed-8b3d-cc6056a66467,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types,10.1038/s41586-021-03500-8,35081d47-99bf-4507-9541-735428df9a9f,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types,35081d47-99bf-4507-9541-735428df9a9f.h5ad,406187
555,555,ae1420fe-6630-46ed-8b3d-cc6056a66467,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types,10.1038/s41586-021-03500-8,1304e107-0f06-4d33-b634-d95ed986d02b,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types: SMARTer_nuclei_MOp,1304e107-0f06-4d33-b634-d95ed986d02b.h5ad,6171
556,556,ae1420fe-6630-46ed-8b3d-cc6056a66467,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types,10.1038/s41586-021-03500-8,d622cee4-56e1-44ba-8b05-fd2f0f2032e6,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types: SMARTer_cells_MOp,d622cee4-56e1-44ba-8b05-fd2f0f2032e6.h5ad,6288
557,557,ae1420fe-6630-46ed-8b3d-cc6056a66467,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types,10.1038/s41586-021-03500-8,a9affc92-a291-4eb9-996f-147392132323,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types: 10X_nuclei_v3_Broad,a9affc92-a291-4eb9-996f-147392132323.h5ad,159738
558,558,ae1420fe-6630-46ed-8b3d-cc6056a66467,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types,10.1038/s41586-021-03500-8,50d79de5-bd17-4d14-a295-199d71ff56be,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types: 10X_nuclei_v3_AIBS,50d79de5-bd17-4d14-a295-199d71ff56be.h5ad,40166
559,559,ae1420fe-6630-46ed-8b3d-cc6056a66467,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types,10.1038/s41586-021-03500-8,5e765f97-1cf1-407e-a86c-e28701f4749d,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types: 10X_cells_v3_AIBS,5e765f97-1cf1-407e-a86c-e28701f4749d.h5ad,71183
560,560,ae1420fe-6630-46ed-8b3d-cc6056a66467,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types,10.1038/s41586-021-03500-8,c88e2a9c-72b8-4a88-a2f6-e428eada0c86,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types: 10X_cells_v2_AIBS,c88e2a9c-72b8-4a88-a2f6-e428eada0c86.h5ad,122641
561,561,a3c37598-b8e8-47db-92a9-eb91a77c9529,Adult mouse cortical cell taxonomy revealed by single cell transcriptomics,10.1038/nn.4216,3a15ab1c-c36c-4842-9a3e-47e6ffd0ba6f,Adult mouse cortical cell taxonomy revealed by single cell transcriptomics,3a15ab1c-c36c-4842-9a3e-47e6ffd0ba6f.h5ad,1679
562,562,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses,10.1016/j.isci.2021.103115,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c.h5ad,109995
563,563,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses,10.1016/j.isci.2021.103115,e763ed0d-0e5a-4b8e-9514-6da3d9e47956,Platelet sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,e763ed0d-0e5a-4b8e-9514-6da3d9e47956.h5ad,7274
564,564,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses,10.1016/j.isci.2021.103115,db0752b9-f20e-40b8-8997-992f3ae0bb2e,Classical Monocyte sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,db0752b9-f20e-40b8-8997-992f3ae0bb2e.h5ad,55348
565,565,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses,10.1016/j.isci.2021.103115,055ca631-6ffb-40de-815e-b931e10718c0,Individual Single-Cell RNA-seq PBMC Data from Wilk et al.,055ca631-6ffb-40de-815e-b931e10718c0.h5ad,41305
566,566,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses,10.1016/j.isci.2021.103115,4c4cd77c-8fee-4836-9145-16562a8782fe,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,4c4cd77c-8fee-4836-9145-16562a8782fe.h5ad,43512
567,567,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses,10.1016/j.isci.2021.103115,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436.h5ad,20000
568,568,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses,10.1016/j.isci.2021.103115,59b69042-47c2-47fd-ad03-d21beb99818f,Individual Single-Cell RNA-seq PBMC Data from Arunachalam et al.,59b69042-47c2-47fd-ad03-d21beb99818f.h5ad,49139
569,569,f70ebd97-b3bc-44fe-849d-c18e08fe773d,A transcriptomic atlas of the mouse cerebellum reveals regional specializations and novel cell types,10.1101/2020.03.04.976407,e0ed3c55-aff6-4bb7-b6ff-98a2d90b890c,A transcriptomic atlas of the mouse cerebellum,e0ed3c55-aff6-4bb7-b6ff-98a2d90b890c.h5ad,611034
570,570,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses,10.1016/j.isci.2021.103115,ae5341b8-60fb-4fac-86db-86e49ee66287,Individual Single-Cell RNA-seq PBMC Data from Guo et al.,ae5341b8-60fb-4fac-86db-86e49ee66287.h5ad,14783
571,571,45f0f67d-4b69-4a3c-a4e8-a63b962e843f,Shared and distinct transcriptomic cell types across neocortical areas,10.1038/s41586-018-0654-5,28c696bb-9549-434b-9340-dc745a846f9a,Shared and distinct transcriptomic cell types across neocortical areas,28c696bb-9549-434b-9340-dc745a846f9a.h5ad,22375
572,572,9b02383a-9358-4f0f-9795-a891ec523bcc,Single cell transcriptional and chromatin accessibility profiling redefine cellular heterogeneity in the adult human kidney,10.1038/s41467-021-22368-w,9df60c57-fdf3-4e93-828e-fe9303f20438,Single cell transcriptional and chromatin accessibility profiling redefine cellular heterogeneity in the adult human kidney - RNAseq,9df60c57-fdf3-4e93-828e-fe9303f20438.h5ad,19985
573,573,367d95c0-0eb0-4dae-8276-9407239421ee,"Evolution of cellular diversity in primary motor cortex of human, marmoset monkey, and mouse",10.1038/s41586-021-03465-8,f7a068f1-0fdb-48e8-8029-db870ff11d9e,"Evolution of cellular diversity in primary motor cortex of human, marmoset monkey, and mouse 3-species integration inhibitory neurons",f7a068f1-0fdb-48e8-8029-db870ff11d9e.h5ad,10980
574,574,367d95c0-0eb0-4dae-8276-9407239421ee,"Evolution of cellular diversity in primary motor cortex of human, marmoset monkey, and mouse",10.1038/s41586-021-03465-8,9b686bb6-1427-4e13-b451-7ee961115cf9,"Evolution of cellular diversity in primary motor cortex of human, marmoset monkey, and mouse 3-species integration non-nuerons",9b686bb6-1427-4e13-b451-7ee961115cf9.h5ad,1705
575,575,367d95c0-0eb0-4dae-8276-9407239421ee,"Evolution of cellular diversity in primary motor cortex of human, marmoset monkey, and mouse",10.1038/s41586-021-03465-8,b6203114-e133-458a-aed5-eed1028378b4,"Evolution of cellular diversity in primary motor cortex of human, marmoset monkey, and mouse 3-species integration excitory neurons",b6203114-e133-458a-aed5-eed1028378b4.h5ad,7805
576,576,367d95c0-0eb0-4dae-8276-9407239421ee,"Evolution of cellular diversity in primary motor cortex of human, marmoset monkey, and mouse",10.1038/s41586-021-03465-8,6acb6637-ac08-4a65-b2d1-581e51dc7ccf,"Evolution of cellular diversity in primary motor cortex of human, marmoset monkey, and mouse 4-species integration excitory neurons",6acb6637-ac08-4a65-b2d1-581e51dc7ccf.h5ad,7805
577,577,180bff9c-c8a5-4539-b13b-ddbc00d643e6,Molecular characterization of selectively vulnerable neurons in Alzheimer's Disease,10.1038/s41593-020-00764-7,6c600df6-ddca-4628-a8bb-1d6de1e3f9b4,Molecular characterization of selectively vulnerable neurons in Alzheimer’s Disease: Superior frontal gyrus,6c600df6-ddca-4628-a8bb-1d6de1e3f9b4.h5ad,63608
578,578,180bff9c-c8a5-4539-b13b-ddbc00d643e6,Molecular characterization of selectively vulnerable neurons in Alzheimer's Disease,10.1038/s41593-020-00764-7,bdacc907-7c26-419f-8808-969eab3ca2e8,Molecular characterization of selectively vulnerable neurons in Alzheimer’s Disease: SFG microglia,bdacc907-7c26-419f-8808-969eab3ca2e8.h5ad,3799
579,579,180bff9c-c8a5-4539-b13b-ddbc00d643e6,Molecular characterization of selectively vulnerable neurons in Alzheimer's Disease,10.1038/s41593-020-00764-7,24066994-8183-488d-b037-ef6bb524af39,Molecular characterization of selectively vulnerable neurons in Alzheimer’s Disease: SFG oligodendrocyte,24066994-8183-488d-b037-ef6bb524af39.h5ad,15772
580,580,180bff9c-c8a5-4539-b13b-ddbc00d643e6,Molecular characterization of selectively vulnerable neurons in Alzheimer's Disease,10.1038/s41593-020-00764-7,873ff933-4fda-4936-9a70-67df11af90ac,Molecular characterization of selectively vulnerable neurons in Alzheimer’s Disease: SFG excitatory neurons,873ff933-4fda-4936-9a70-67df11af90ac.h5ad,15833
581,581,180bff9c-c8a5-4539-b13b-ddbc00d643e6,Molecular characterization of selectively vulnerable neurons in Alzheimer's Disease,10.1038/s41593-020-00764-7,2727d83a-0af0-443a-bff8-58dc7028289a,Molecular characterization of selectively vulnerable neurons in Alzheimer’s Disease: Entorhinal Cortex,2727d83a-0af0-443a-bff8-58dc7028289a.h5ad,42528
582,582,180bff9c-c8a5-4539-b13b-ddbc00d643e6,Molecular characterization of selectively vulnerable neurons in Alzheimer's Disease,10.1038/s41593-020-00764-7,b94e3bdf-a385-49cc-b312-7a63cc28b77a,Molecular characterization of selectively vulnerable neurons in Alzheimer’s Disease: SFG astrocytes,b94e3bdf-a385-49cc-b312-7a63cc28b77a.h5ad,5970
583,583,180bff9c-c8a5-4539-b13b-ddbc00d643e6,Molecular characterization of selectively vulnerable neurons in Alzheimer's Disease,10.1038/s41593-020-00764-7,75a881cf-5d88-46e2-bf9b-97e5cbc1bd56,Molecular characterization of selectively vulnerable neurons in Alzheimer’s Disease: EC inhibitory neurons,75a881cf-5d88-46e2-bf9b-97e5cbc1bd56.h5ad,5331
584,584,180bff9c-c8a5-4539-b13b-ddbc00d643e6,Molecular characterization of selectively vulnerable neurons in Alzheimer's Disease,10.1038/s41593-020-00764-7,cd77258f-b08b-4c89-b93f-6e6f146b1a4d,Molecular characterization of selectively vulnerable neurons in Alzheimer’s Disease: EC excitatory neurons,cd77258f-b08b-4c89-b93f-6e6f146b1a4d.h5ad,8362
585,585,180bff9c-c8a5-4539-b13b-ddbc00d643e6,Molecular characterization of selectively vulnerable neurons in Alzheimer's Disease,10.1038/s41593-020-00764-7,06b91002-4d3d-4d2e-8484-20c3b31e232c,Molecular characterization of selectively vulnerable neurons in Alzheimer’s Disease: EC astrocytes,06b91002-4d3d-4d2e-8484-20c3b31e232c.h5ad,5500
586,586,180bff9c-c8a5-4539-b13b-ddbc00d643e6,Molecular characterization of selectively vulnerable neurons in Alzheimer's Disease,10.1038/s41593-020-00764-7,1492eb6b-7d50-4c4d-94ac-c801a7d5555c,Molecular characterization of selectively vulnerable neurons in Alzheimer’s Disease: SFG inhibitory neurons,1492eb6b-7d50-4c4d-94ac-c801a7d5555c.h5ad,7506
587,587,180bff9c-c8a5-4539-b13b-ddbc00d643e6,Molecular characterization of selectively vulnerable neurons in Alzheimer's Disease,10.1038/s41593-020-00764-7,9f1049ac-f8b7-45ad-8e31-6e96c3e5058f,Molecular characterization of selectively vulnerable neurons in Alzheimer’s Disease: EC microglia,9f1049ac-f8b7-45ad-8e31-6e96c3e5058f.h5ad,5572
588,588,180bff9c-c8a5-4539-b13b-ddbc00d643e6,Molecular characterization of selectively vulnerable neurons in Alzheimer's Disease,10.1038/s41593-020-00764-7,f9ad5649-f372-43e1-a3a8-423383e5a8a2,Molecular characterization of selectively vulnerable neurons in Alzheimer’s Disease: EC oligodendrocyte,f9ad5649-f372-43e1-a3a8-423383e5a8a2.h5ad,8168
589,589,a72afd53-ab92-4511-88da-252fb0e26b9a,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,10.1038/s41591-020-0944-y,456e8b9b-f872-488b-871d-94534090a865,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865.h5ad,44721
590,590,38833785-fac5-48fd-944a-0f62a4c23ed1,Construction of a human cell landscape at single-cell level,10.1038/s41586-020-2157-4,2adb1f8a-a6b1-4909-8ee8-484814e2d4bf,Construction of a human cell landscape at single-cell level,2adb1f8a-a6b1-4909-8ee8-484814e2d4bf.h5ad,598266
591,591,5d445965-6f1a-4b68-ba3a-b8f765155d3a,A molecular cell atlas of the human lung from single cell RNA sequencing,10.1038/s41586-020-2922-4,e04daea4-4412-45b5-989e-76a9be070a89,"Krasnow Lab Human Lung Cell Atlas, Smart-seq2",e04daea4-4412-45b5-989e-76a9be070a89.h5ad,9409
592,592,5d445965-6f1a-4b68-ba3a-b8f765155d3a,A molecular cell atlas of the human lung from single cell RNA sequencing,10.1038/s41586-020-2922-4,8c42cfd0-0b0a-46d5-910c-fc833d83c45e,"Krasnow Lab Human Lung Cell Atlas, 10X",8c42cfd0-0b0a-46d5-910c-fc833d83c45e.h5ad,65662
