,soma_joinid,feature_id,feature_name,feature_length
40058,40058,ENSG00000213183,RPS7P8,581
40059,40059,ENSG00000207309,RNU4-70P,139
40060,40060,ENSG00000219139,TYMSP1,869
40061,40061,ENSG00000217331,RP11-304C16.3,841
40062,40062,ENSG00000216518,EEF1GP6,905
40063,40063,ENSG00000263479,RN7SL509P,297
40064,40064,ENSG00000226207,RP1-104O17.3,499
40065,40065,ENSG00000238367,MIR2113,91
40066,40066,ENSG00000220505,EIF4EBP2P3,334
40067,40067,ENSG00000187472,RP11-67P15.1,249
40068,40068,ENSG00000271042,RP3-364H10.1,313
40069,40069,ENSG00000265226,MIR548AI,88
40070,40070,ENSG00000232699,BDH2P1,736
40071,40071,ENSG00000279170,TSTD3,16113
40072,40072,ENSG00000274603,Y_RNA_ENSG00000274603,109
40073,40073,ENSG00000219755,RP1-199J3.5,745
40074,40074,ENSG00000199303,Y_RNA_ENSG00000199303,111
40075,40075,ENSG00000219257,NPM1P38,865
40076,40076,ENSG00000275716,RP3-344J20.3,458
40077,40077,ENSG00000213177,PRDX2P4,600
40078,40078,ENSG00000216378,RP3-344J20.1,984
40079,40079,ENSG00000220695,RP1-121G13.3,777
40080,40080,ENSG00000270987,RP3-467N11.2,736
40081,40081,ENSG00000218475,ACTG1P18,1143
40082,40082,ENSG00000218536,AP002530.2,684
40083,40083,ENSG00000219757,RP11-793L10.1,426
40084,40084,ENSG00000217120,RP1-76C18.1,1384
40085,40085,ENSG00000202283,ENSG00000202283.1,134
40086,40086,ENSG00000216817,R3HDM2P2,2116
40087,40087,ENSG00000214428,NPM1P10,865
40088,40088,ENSG00000218173,RP11-427E4.1,431
40089,40089,ENSG00000252944,RNU6-897P,105
40090,40090,ENSG00000227535,RP11-809N15.2,254
40091,40091,ENSG00000271099,RP11-809N15.3,1675
40092,40092,ENSG00000212147,RNU6-1106P,107
40093,40093,ENSG00000216639,RP3-355L5.3,747
40094,40094,ENSG00000219902,RPL35P3,371
40095,40095,ENSG00000286084,RP3-359N14.3,5518
40096,40096,ENSG00000219088,RP3-359N14.1,1673
40097,40097,ENSG00000200198,RN7SKP211,315
40098,40098,ENSG00000269919,RP1-134E15.3,454
40099,40099,ENSG00000273744,U4_ENSG00000273744,87
40100,40100,ENSG00000244710,RN7SL47P,299
40101,40101,ENSG00000252444,RNU6-344P,111
40102,40102,ENSG00000207499,Y_RNA_ENSG00000207499,102
40103,40103,ENSG00000202386,RNA5SP211,117
40104,40104,ENSG00000200314,Y_RNA_ENSG00000200314,102
40105,40105,ENSG00000200295,RNU6-527P,104
40106,40106,ENSG00000216977,RPL21P65,466
40107,40107,ENSG00000202285,RNU6-117P,107
40108,40108,ENSG00000207577,MIR587,96
40109,40109,ENSG00000252125,RNU6-1299P,100
40110,40110,ENSG00000276620,RP11-300D11.3,274
40111,40111,ENSG00000220237,RPS24P12,394
40112,40112,ENSG00000280135,RP1-47M23.3,2920
40113,40113,ENSG00000238420,RNU6-437P,95
40114,40114,ENSG00000232778,RPL23AP50,455
40115,40115,ENSG00000224987,RP1-191J18.65,274
40116,40116,ENSG00000253090,SNORA73_ENSG00000253090,115
40117,40117,ENSG00000231112,MTHFD2P3,221
40118,40118,ENSG00000225093,RPL3P7,1212
40119,40119,ENSG00000238490,Y_RNA_ENSG00000238490,113
40120,40120,ENSG00000279398,RP3-429G5.5,447
40121,40121,ENSG00000233511,RP1-128O3.5,187
40122,40122,ENSG00000212525,RNA5SP212,107
40123,40123,ENSG00000230248,RP1-128O3.4,632
40124,40124,ENSG00000206974,RNU6-1144P,104
40125,40125,ENSG00000238055,RP1-128O3.6,326
40126,40126,ENSG00000279498,RP11-72I2.2,780
40127,40127,ENSG00000238079,RP11-72I2.1,156
40128,40128,ENSG00000227072,RP3-466I7.1,494
40129,40129,ENSG00000200799,RNU6-770P,105
40130,40130,ENSG00000271608,RP11-697G4.4,190
40131,40131,ENSG00000228976,SUMO2P8,286
40132,40132,ENSG00000219565,ZNF259P1,4928
40133,40133,ENSG00000231559,RP3-354J5.3,247
40134,40134,ENSG00000218872,RP11-249L21.2,338
40135,40135,ENSG00000228834,ATP5MFP2,259
40136,40136,ENSG00000199944,RNU6-653P,106
40137,40137,ENSG00000203799,CCDC162P,10012
40138,40138,ENSG00000233908,RP11-425D10.1,123
40139,40139,ENSG00000219700,PTCHD3P3,906
40140,40140,ENSG00000201023,RNY3P11,102
40141,40141,ENSG00000218632,RPL7P28,740
40142,40142,ENSG00000241162,RN7SL617P,308
40143,40143,ENSG00000219559,RP11-346C16.4,441
40144,40144,ENSG00000270934,RP11-346C16.6,613
40145,40145,ENSG00000213150,RP11-346C16.2,860
40146,40146,ENSG00000217041,RP11-346C16.1,339
40147,40147,ENSG00000219150,RP11-569A2.2,204
40148,40148,ENSG00000200522,RNU6-957P,99
40149,40149,ENSG00000212587,SNORA40C,128
40150,40150,ENSG00000199360,RNU6-1115P,106
40151,40151,ENSG00000213149,CNN2P9,909
40152,40152,ENSG00000271607,RP3-418A9.3,311
40153,40153,ENSG00000219329,RP11-397G5.2,542
40154,40154,ENSG00000218803,GSTM2P1,654
40155,40155,ENSG00000200926,RNU6-960P,120
40156,40156,ENSG00000220392,FCF1P5,482
40157,40157,ENSG00000229276,REV3L-IT1,382
40158,40158,ENSG00000218676,BRD7P4,1522
40159,40159,ENSG00000220506,RP3-415N12.1,654
40160,40160,ENSG00000207044,RNU6-1226P,107
40161,40161,ENSG00000216663,RP11-506B6.5,997
40162,40162,ENSG00000219773,RPSAP45,874
40163,40163,ENSG00000215807,KRT18P65,1286
40164,40164,ENSG00000217770,FEM1AP3,1741
40165,40165,ENSG00000225580,PA2G4P5,1178
40166,40166,ENSG00000271498,RP11-505K1.1,532
40167,40167,ENSG00000201386,RNU6-1163P,107
40168,40168,ENSG00000218490,FCF1P10,479
40169,40169,ENSG00000216904,SOCS5P5,1586
40170,40170,ENSG00000218208,RPS27AP11,447
40171,40171,ENSG00000219758,RP1-249H1.3,343
40172,40172,ENSG00000216723,NUDT19P3,555
40173,40173,ENSG00000216471,RPSAP43,625
40174,40174,ENSG00000212333,RNA5SP213,106
40175,40175,ENSG00000218089,DNAJA1P4,1166
40176,40176,ENSG00000251882,RNU6-475P,104
40177,40177,ENSG00000219619,RP11-126M14.1,255
40178,40178,ENSG00000228777,LINC02534,629
40179,40179,ENSG00000186743,TPI1P3,740
40180,40180,ENSG00000218428,NIP7P3,515
40181,40181,ENSG00000233558,RP3-486I3.4,623
40182,40182,ENSG00000217241,CBX3P9,552
40183,40183,ENSG00000218153,KRT18P22,1347
40184,40184,ENSG00000217089,RPS29P13,169
40185,40185,ENSG00000200248,RNA5SP214,118
40186,40186,ENSG00000251814,RN7SKP18,275
40187,40187,ENSG00000222713,RN7SKP51,304
40188,40188,ENSG00000219703,RAP1BP3,549
40189,40189,ENSG00000226181,RP1-92C8.3,308
40190,40190,ENSG00000207461,RNU6-253P,105
40191,40191,ENSG00000218233,NEPNP,1371
40192,40192,ENSG00000230202,RP11-632C17__A.1,474
40193,40193,ENSG00000216809,RP11-57K17.1,2524
40194,40194,ENSG00000169075,BRD7P3,1477
40195,40195,ENSG00000217330,SSXP10,565
40196,40196,ENSG00000225549,SELENOKP3,1179
40197,40197,ENSG00000222649,Y_RNA_ENSG00000222649,95
40198,40198,ENSG00000207982,MIR548B,97
40199,40199,ENSG00000220139,RP3-354N19.1,180
40200,40200,ENSG00000216316,RP3-354N19.3,582
40201,40201,ENSG00000200732,RNU6-194P,105
40202,40202,ENSG00000265725,MIR3144,79
40203,40203,ENSG00000206857,RNU6-214P,107
40204,40204,ENSG00000200310,RNA5SP215,122
40205,40205,ENSG00000216710,COX6A1P3,293
40206,40206,ENSG00000206598,RNU6-1286P,107
40207,40207,ENSG00000207403,Y_RNA_ENSG00000207403,102
40208,40208,ENSG00000220447,RP1-276J11.2,389
40209,40209,ENSG00000272714,RP1-276J11.3,381
40210,40210,ENSG00000199458,RNU4-35P,141
40211,40211,ENSG00000219784,RP1-172I22.1,664
40212,40212,ENSG00000201379,RNU4-76P,141
40213,40213,ENSG00000222659,RNU2-8P,190
40214,40214,ENSG00000220326,RP11-129H15.1,213
40215,40215,ENSG00000218180,SLC25A5P7,896
40216,40216,ENSG00000219135,RPL23AP48,488
40217,40217,ENSG00000217139,RP11-129H15.4,1348
40218,40218,ENSG00000220184,HMGB3P18,590
40219,40219,ENSG00000199932,RNU1-18P,164
40220,40220,ENSG00000279453,RP3-425C14.4,2435
40221,40221,ENSG00000275339,RP3-425C14.6,255
40222,40222,ENSG00000279114,RP3-425C14.5,6430
40223,40223,ENSG00000277408,RP3-425C14.7,314
40224,40224,ENSG00000272472,RP11-95G17.2,1384
40225,40225,ENSG00000240606,RN7SL564P,250
40226,40226,ENSG00000232362,ATP5MGP2,311
40227,40227,ENSG00000285652,RP11-537D2.1,4140
40228,40228,ENSG00000285691,RP1-166D18.1,2866
40229,40229,ENSG00000285941,RP11-165C17.1,1362
40230,40230,ENSG00000237321,RP11-374A22.1,649
40231,40231,ENSG00000222445,RN7SKP56,331
40232,40232,ENSG00000251920,RNA5SP216,123
40233,40233,ENSG00000213133,PPP1R14BP5,435
40234,40234,ENSG00000286215,VIM2P,37415
40235,40235,ENSG00000207632,MIR588,83
40236,40236,ENSG00000201613,RNU6-200P,107
40237,40237,ENSG00000275953,RP11-753G20.2,1087
40238,40238,ENSG00000217325,PRELID1P1,903
40239,40239,ENSG00000217404,RPS4XP9,780
40240,40240,ENSG00000251768,RNA5SP217,91
40241,40241,ENSG00000213131,YWHAZP4,708
40242,40242,ENSG00000220744,RPL5P18,891
40243,40243,ENSG00000220522,RP1-177A13.1,418
40244,40244,ENSG00000220694,RP3-403A15.1,554
40245,40245,ENSG00000219284,RP11-151M7.1,352
40246,40246,ENSG00000218187,RP11-325O24.1,419
40247,40247,ENSG00000260212,RP11-325O24.5,465
40248,40248,ENSG00000219699,RP11-325O24.2,422
40249,40249,ENSG00000274493,MRPS17P5,220
40250,40250,ENSG00000213130,EEF1DP5,772
40251,40251,ENSG00000206982,Y_RNA_ENSG00000206982,102
40252,40252,ENSG00000220110,RP1-6P5.2,466
40253,40253,ENSG00000202200,Y_RNA_ENSG00000202200,92
40254,40254,ENSG00000220884,MESTP1,994
40255,40255,ENSG00000219642,BMPR1AP1,1598
40256,40256,ENSG00000252554,RNU6-861P,106
40257,40257,ENSG00000218689,RPL5P21,815
40258,40258,ENSG00000219666,RP11-174C7.1,277
40259,40259,ENSG00000218725,B3GALNT2P1,1295
40260,40260,ENSG00000219302,RP11-174C7.3,534
40261,40261,ENSG00000202438,Y_RNA_ENSG00000202438,117
40262,40262,ENSG00000229923,RP11-102N11.1,334
40263,40263,ENSG00000218857,RP1-209B5.2,1162
40264,40264,ENSG00000219776,RPL21P67,478
40265,40265,ENSG00000252560,RNU4-18P,149
40266,40266,ENSG00000180658,OR2A4,1758
40267,40267,ENSG00000236761,CTAGE9,2577
40268,40268,ENSG00000216917,RP5-988G15.1,592
40269,40269,ENSG00000266807,MIR548H5,60
40270,40270,ENSG00000219532,SELENOKP2,289
40271,40271,ENSG00000200895,RN7SKP245,320
40272,40272,ENSG00000237115,RP1-131F15.2,2433
40273,40273,ENSG00000280058,RP1-131F15.3,1337
40274,40274,ENSG00000265669,MIR548AJ1,72
40275,40275,ENSG00000280155,RP3-523C21.3,1544
40276,40276,ENSG00000223912,EEF1A1P36,1351
40277,40277,ENSG00000225343,RPL21P66,466
40278,40278,ENSG00000237110,TAAR9,1047
40279,40279,ENSG00000146385,TAAR8,1029
40280,40280,ENSG00000235998,TAAR7P,242
40281,40281,ENSG00000146383,TAAR6,1038
40282,40282,ENSG00000135569,TAAR5,1014
40283,40283,ENSG00000237449,TAAR4P,1039
40284,40284,ENSG00000179073,TAAR3P,1078
40285,40285,ENSG00000146399,TAAR1,2871
40286,40286,ENSG00000218194,HLFP1,499
40287,40287,ENSG00000218991,CCNG1P1,885
40288,40288,ENSG00000271488,RBM11P1,799
40289,40289,ENSG00000206754,SNORD101,73
40290,40290,ENSG00000221500,SNORD100,76
40291,40291,ENSG00000200534,SNORA33,130
40292,40292,ENSG00000220557,HMGB1P13,642
40293,40293,ENSG00000279960,RP5-1181K21.4,1896
40294,40294,ENSG00000213122,RPL23AP46,490
40295,40295,ENSG00000220113,MTCYBP4,249
40296,40296,ENSG00000238059,HSPE1P21,308
40297,40297,ENSG00000272428,RP11-704J17.5,391
40298,40298,ENSG00000218213,FTH1P26,701
40299,40299,ENSG00000278744,CTA-444M12.3,186
40300,40300,ENSG00000216753,HMGA1P7,502
40301,40301,ENSG00000266875,RN7SL408P,296
40302,40302,ENSG00000276703,RPS29P32,78
40303,40303,ENSG00000200058,RNA5SP218,109
40304,40304,ENSG00000201309,Y_RNA_ENSG00000201309,102
40305,40305,ENSG00000220378,KRT8P42,1399
40306,40306,ENSG00000213118,CHCHD2P4,434
40307,40307,ENSG00000218772,FAM8A6P,1135
40308,40308,ENSG00000213117,MEMO1P2,886
40309,40309,ENSG00000283409,MIR3662,95
40310,40310,ENSG00000236703,MYB-AS1,449
40311,40311,ENSG00000207689,MIR548A2,97
40312,40312,ENSG00000224374,RP1-32B1.4,216
40313,40313,ENSG00000201012,Y_RNA_ENSG00000201012,106
40314,40314,ENSG00000226540,GAPDHP73,1007
40315,40315,ENSG00000233534,RP1-38C16.2,1287
40316,40316,ENSG00000217482,HMGB1P17,628
40317,40317,ENSG00000236378,RP11-394G3.2,777
40318,40318,ENSG00000213111,COX5BP2,334
40319,40319,ENSG00000277973,RP11-472E5.3,383
40320,40320,ENSG00000216519,RP3-406A7.1,276
40321,40321,ENSG00000220660,RP3-406A7.3,833
40322,40322,ENSG00000216613,RP3-406A7.5,579
40323,40323,ENSG00000218424,NDUFS5P1,289
40324,40324,ENSG00000271765,RN7SKP299,301
40325,40325,ENSG00000212242,RNA5SP219,113
40326,40326,ENSG00000201807,ENSG00000201807.1,134
40327,40327,ENSG00000213109,RP11-55K22.2,1297
40328,40328,ENSG00000207247,Y_RNA_ENSG00000207247,102
40329,40329,ENSG00000230350,RPL35AP3,288
40330,40330,ENSG00000213108,BTF3L4P3,476
40331,40331,ENSG00000220412,RP11-95M15.2,1779
40332,40332,ENSG00000207300,Y_RNA_ENSG00000207300,113
40333,40333,ENSG00000219463,RPSAP42,878
40334,40334,ENSG00000218499,RP3-422G23.3,172
40335,40335,ENSG00000215878,MARCKSL1P2,976
40336,40336,ENSG00000266555,MIR3145,82
40337,40337,ENSG00000274594,RP11-43P8.2,285
40338,40338,ENSG00000216802,RP11-390P2.2,748
40339,40339,ENSG00000225415,ACKR4P1,1053
40340,40340,ENSG00000220600,RP3-509I19.6,509
40341,40341,ENSG00000272446,RP1-225E12.3,1894
40342,40342,ENSG00000218565,RP11-12A2.1,1473
40343,40343,ENSG00000219806,ATP5PBP6,767
40344,40344,ENSG00000205695,RP11-15H7.2,1586
40345,40345,ENSG00000252107,RNA5SP220,104
40346,40346,ENSG00000263514,MIR3668,75
40347,40347,ENSG00000264390,MIR4465,70
40348,40348,ENSG00000217684,RPS3AP24,734
40349,40349,ENSG00000216548,RP11-471B18.1,454
40350,40350,ENSG00000275138,RP11-432L12.1,239
40351,40351,ENSG00000222764,RN7SKP106,272
40352,40352,ENSG00000218351,RPS3AP23,854
40353,40353,ENSG00000270983,RP11-137J7.3,337
40354,40354,ENSG00000236822,NMBR-AS1,222
40355,40355,ENSG00000203733,GJE1,916
40356,40356,ENSG00000217495,RP1-95L4.2,785
40357,40357,ENSG00000216642,RP1-95L4.3,381
40358,40358,ENSG00000217648,RP1-95L4.4,1138
40359,40359,ENSG00000270655,RP1-20N2.7,357
40360,40360,ENSG00000218896,TUBB8P2,495
40361,40361,ENSG00000223203,RNA5SP221,103
40362,40362,ENSG00000278206,RP1-20N2.8,2079
40363,40363,ENSG00000229036,VDAC1P8,5136
40364,40364,ENSG00000270890,RP3-468K18.6,628
40365,40365,ENSG00000283122,HYMAI,3347
40366,40366,ENSG00000276680,ENSG00000276680.1,238
40367,40367,ENSG00000217231,RP3-340H11.2,649
40368,40368,ENSG00000219297,MRPL42P3,326
40369,40369,ENSG00000217027,TPT1P4,519
40370,40370,ENSG00000216475,RP1-91J24.1,591
40371,40371,ENSG00000219409,RP11-106E7.1,794
40372,40372,ENSG00000217195,RP11-277I20.2,315
40373,40373,ENSG00000220739,RP11-277I20.3,392
40374,40374,ENSG00000285598,RP11-324P13.1,3847
40375,40375,ENSG00000201119,RNU1-33P,162
40376,40376,ENSG00000217612,RP1-28C20.1,1879
40377,40377,ENSG00000280184,RP3-466P17.3,2704
40378,40378,ENSG00000187103,FUNDC2P3,533
40379,40379,ENSG00000222971,RNA5SP222,105
40380,40380,ENSG00000216811,RP1-69B13.2,564
40381,40381,ENSG00000237468,RP11-715G15.1,2190
40382,40382,ENSG00000273719,RP11-715G15.2,418
40383,40383,ENSG00000207431,RNU6-906P,70
40384,40384,ENSG00000228283,KATNBL1P6,1466
40385,40385,ENSG00000273997,RP11-361F15.5,294
40386,40386,ENSG00000220494,YAP1P1,1393
40387,40387,ENSG00000207345,RNU6-1222P,107
40388,40388,ENSG00000215223,CYP51A1P3,1428
40389,40389,ENSG00000217824,SNRPEP6,277
40390,40390,ENSG00000231368,RPSAP40,891
40391,40391,ENSG00000219487,RP11-365H23.1,664
40392,40392,ENSG00000241391,RN7SL234P,295
40393,40393,ENSG00000216265,FABP12P1,322
40394,40394,ENSG00000219553,RP1-281H8.3,723
40395,40395,ENSG00000252244,RNU7-3P,62
40396,40396,ENSG00000220848,RPS18P9,1725
40397,40397,ENSG00000202343,ENSG00000202343.1,135
40398,40398,ENSG00000207292,Y_RNA_ENSG00000207292,113
40399,40399,ENSG00000219433,BTBD10P2,676
40400,40400,ENSG00000285889,RP11-350J20.17,876
40401,40401,ENSG00000285991,RP11-350J20.15,5065
40402,40402,ENSG00000217733,CCT7P1,1611
40403,40403,ENSG00000216906,RP11-350J20.9,2176
40404,40404,ENSG00000216621,RP11-244K5.6,1284
40405,40405,ENSG00000215094,RP11-244K5.7,407
40406,40406,ENSG00000219298,RP11-472G23.3,551
40407,40407,ENSG00000231120,BTF3P10,495
40408,40408,ENSG00000218358,RAET1K,1896
40409,40409,ENSG00000216444,RAET1M,596
40410,40410,ENSG00000235972,RP11-472G23.10,880
40411,40411,ENSG00000213091,PHBP1,808
40412,40412,ENSG00000238594,ENSG00000238594.1,103
40413,40413,ENSG00000201628,RNU4-7P,141
40414,40414,ENSG00000220598,SSR1P1,814
40415,40415,ENSG00000219622,RP11-291C6.1,862
40416,40416,ENSG00000232891,RP11-136K14.1,378
40417,40417,ENSG00000224029,RP11-136K14.2,639
40418,40418,ENSG00000213089,PDCL3P5,722
40419,40419,ENSG00000218996,ARL4AP5,599
40420,40420,ENSG00000202119,RNU6-302P,107
40421,40421,ENSG00000219747,RPL32P16,405
40422,40422,ENSG00000231883,RP1-297M16.2,804
40423,40423,ENSG00000238616,RNU6-300P,104
40424,40424,ENSG00000213087,RP11-613F7.1,398
40425,40425,ENSG00000252431,RNU6-1247P,98
40426,40426,ENSG00000252487,RNY4P20,93
40427,40427,ENSG00000223039,RN7SKP268,316
40428,40428,ENSG00000252615,Y_RNA_ENSG00000252615,100
40429,40429,ENSG00000219395,HSPA8P15,786
40430,40430,ENSG00000207422,RNU6-813P,107
40431,40431,ENSG00000284615,RP1-130E4.3,511
40432,40432,ENSG00000202044,RNA5SP223,120
40433,40433,ENSG00000233464,NANOGP11,727
40434,40434,ENSG00000218792,HSPD1P16,394
40435,40435,ENSG00000217372,TUBB4BP7,1234
40436,40436,ENSG00000220745,RP1-101K10.4,247
40437,40437,ENSG00000201939,RNA5SP224,126
40438,40438,ENSG00000218426,RP11-475C16.1,447
40439,40439,ENSG00000222806,RNA5SP225,135
40440,40440,ENSG00000217160,MTCO2P31,684
40441,40441,ENSG00000242246,RP11-331O9.2,201
40442,40442,ENSG00000218776,MTATP6P31,692
40443,40443,ENSG00000217044,MTCO3P31,789
40444,40444,ENSG00000220733,MTND3P20,186
40445,40445,ENSG00000220514,MTND4LP20,270
40446,40446,ENSG00000216713,MTND4P13,1023
40447,40447,ENSG00000199246,RNU6-896P,107
40448,40448,ENSG00000217085,HMGB3P19,560
40449,40449,ENSG00000237593,RP11-317B3.2,559
40450,40450,ENSG00000275419,RP11-486M3.3,189
40451,40451,ENSG00000220181,MTRES1P1,726
40452,40452,ENSG00000219146,RPS4XP8,771
40453,40453,ENSG00000231316,RP11-134L4.2,339
40454,40454,ENSG00000205625,RP11-15G8.1,1153
40455,40455,ENSG00000200594,RNU6-824P,104
40456,40456,ENSG00000218757,RP3-472M2.2,547
40457,40457,ENSG00000264814,MIR1273C,77
40458,40458,ENSG00000238963,U8_ENSG00000238963,131
40459,40459,ENSG00000274451,RP1-66H9.1,319
40460,40460,ENSG00000232529,RP1-257I9.2,554
40461,40461,ENSG00000238789,RNU7-152P,64
40462,40462,ENSG00000221456,MIR1202,83
40463,40463,ENSG00000285797,RP11-518I13.2,2004
40464,40464,ENSG00000212295,SNORD28B,75
40465,40465,ENSG00000220347,H3P28,388
40466,40466,ENSG00000271899,MIR4466,54
40467,40467,ENSG00000218596,RP11-2J18.1,378
40468,40468,ENSG00000217783,LDHAL6FP,1082
40469,40469,ENSG00000213078,RP5-933K21.2,934
40470,40470,ENSG00000218631,RP3-395C13.1,616
40471,40471,ENSG00000266617,MIR3692,69
40472,40472,ENSG00000220867,HSPE1P26,275
40473,40473,ENSG00000252658,RNU6-786P,90
40474,40474,ENSG00000285642,RP11-266C7.11,264
40475,40475,ENSG00000233496,SYNJ2-IT1,599
40476,40476,ENSG00000188451,SRP72P2,1979
40477,40477,ENSG00000274023,RP11-732M18.4,561
40478,40478,ENSG00000243373,RN7SL173P,292
40479,40479,ENSG00000219188,CACYBPP3,625
40480,40480,ENSG00000218226,TATDN2P2,2226
40481,40481,ENSG00000278571,MIR7161,84
40482,40482,ENSG00000219249,AMZ2P2,1057
40483,40483,ENSG00000265558,MIR3918,93
40484,40484,ENSG00000243775,OSTCP1,1226
40485,40485,ENSG00000213076,yR211F11.2,580
40486,40486,ENSG00000223191,RNU6-293P,106
40487,40487,ENSG00000226032,RP1-111C20.5,567
40488,40488,ENSG00000235086,FNDC1-IT1,516
40489,40489,ENSG00000231178,RP11-125D12.1,1497
40490,40490,ENSG00000216480,RP3-393E18.1,466
40491,40491,ENSG00000276413,RP3-393E18.3,211
40492,40492,ENSG00000220305,HNRNPH1P1,1185
40493,40493,ENSG00000251988,RNU4ATAC18P,126
40494,40494,ENSG00000207392,SNORA20,132
40495,40495,ENSG00000206910,SNORA29,140
40496,40496,ENSG00000213073,CHP1P2,571
40497,40497,ENSG00000216516,RP11-317M22.1,217
40498,40498,ENSG00000213071,LPAL2,4749
40499,40499,ENSG00000243831,RP1-81D8.4,260
40500,40500,ENSG00000276960,RP1-81D8.5,157
40501,40501,ENSG00000274903,RP1-81D8.6,188
40502,40502,ENSG00000220913,RP11-235G24.2,489
40503,40503,ENSG00000227913,KRT8P44,1350
40504,40504,ENSG00000217557,RP11-157L10.1,291
40505,40505,ENSG00000285610,RP11-157L10.2,1424
40506,40506,ENSG00000285553,RP1-257A15.2,1704
40507,40507,ENSG00000285564,RP3-495O10.5,7002
40508,40508,ENSG00000285726,RP3-495O10.4,2227
40509,40509,ENSG00000217514,RP3-495O10.1,254
40510,40510,ENSG00000285858,RP1-230L10.2,1251
40511,40511,ENSG00000266128,RN7SL366P,292
40512,40512,ENSG00000226739,RP11-347L18.1,466
40513,40513,ENSG00000217878,RP11-534P19.1,330
40514,40514,ENSG00000199523,RNA5SP226,115
40515,40515,ENSG00000206681,RNU6-730P,104
40516,40516,ENSG00000223942,RP11-252P19.2,607
40517,40517,ENSG00000216624,GAPDHP72,2169
40518,40518,ENSG00000276643,ENSG00000276643.1,72
40519,40519,ENSG00000201292,RNU6-153P,104
40520,40520,ENSG00000280991,RP4-655C5.7,221
40521,40521,ENSG00000213536,GNG5P1,204
40522,40522,ENSG00000233231,HNRNPA1P49,904
40523,40523,ENSG00000280057,RP1-168L15.6,1785
40524,40524,ENSG00000232082,RPS6KA2-IT1,579
40525,40525,ENSG00000222958,MIR1913,80
40526,40526,ENSG00000235272,RAMACL,1991
40527,40527,ENSG00000235008,RP3-497J21.1,1746
40528,40528,ENSG00000285730,RP1-167A14.3,1002
40529,40529,ENSG00000265828,MIR3939,106
40530,40530,ENSG00000272980,RP11-517H2.6,5310
40531,40531,ENSG00000216966,RP11-568A7.1,267
40532,40532,ENSG00000280707,HPAT5,985
40533,40533,ENSG00000217447,RP3-366N23.4,582
40534,40534,ENSG00000213065,RP3-431P23.2,1486
40535,40535,ENSG00000235994,RP3-470B24.5,1539
40536,40536,ENSG00000228361,RP11-503C24.3,470
40537,40537,ENSG00000230711,CTAGE13P,2446
40538,40538,ENSG00000224417,RP11-503C24.6,2559
40539,40539,ENSG00000260771,RP1-39J2.1,659
40540,40540,ENSG00000280665,RP11-35J6.1,234
40541,40541,ENSG00000285917,RP3-495K2.5,762
40542,40542,ENSG00000279810,RP3-495K2.4,670
40543,40543,ENSG00000233085,XXyac-YX65C7_A.3,746
40544,40544,ENSG00000224999,VTA1P1,866
40545,40545,ENSG00000285887,RP1-137D17.3,4158
40546,40546,ENSG00000285733,RP1-137D17.4,4233
40547,40547,ENSG00000266896,RP1-266L20.9,1630
40548,40548,ENSG00000236173,RP1-182D15.2,694
40549,40549,ENSG00000218716,RPL12P23,490
40550,40550,ENSG00000266245,MIR4644,84
40551,40551,ENSG00000261003,RP1-140C12.2,5187
40552,40552,ENSG00000217874,OR4F7P,931
40553,40553,ENSG00000273640,WBP1LP8,327
40554,40554,ENSG00000219814,RPL23AP47,460
40555,40555,ENSG00000282572,RP11-482G13.1,1556
40556,40556,ENSG00000273644,ABC7-481722F1.1,446
40557,40557,ENSG00000239715,AC093627.11,568
40558,40558,ENSG00000249852,AC145676.2,2004
40559,40559,ENSG00000199023,MIR339,94
40560,40560,ENSG00000233082,AC073094.4,433
40561,40561,ENSG00000230444,TFAMP1,736
40562,40562,ENSG00000231476,AC074389.5,437
40563,40563,ENSG00000234977,AC074389.7,454
40564,40564,ENSG00000286192,RP11-383A19.1,5697
40565,40565,ENSG00000265089,MIR4655,74
