s_iri,relationship,t_iri,,,,,,
http://identifiers.org/hgnc/10632,characterize,http://purl.obolibrary.org/obo/CL_0002437,,,,,,
http://identifiers.org/hgnc/2252,characterize,http://purl.obolibrary.org/obo/CL_0002394,,,,,,
http://identifiers.org/hgnc/8778,characterize,https://purl.org/ccf/ASCTB-TEMP_splat411,,,,,,
http://identifiers.org/hgnc/23392,characterize,https://purl.org/ccf/ASCTB-TEMP_misc176,,,,,,
http://identifiers.org/hgnc/130,characterize,https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-cell-of-ureter,,,,,,
http://identifiers.org/hgnc/17178,characterize,http://purl.obolibrary.org/obo/PCL_0015055,,,,,,
http://identifiers.org/hgnc/9666,characterize,http://purl.obolibrary.org/obo/CL_0000895,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-460m2-1,characterize,https://purl.org/ccf/ASCTB-TEMP_mmb325,,,,,,
http://identifiers.org/hgnc/1394,characterize,http://purl.obolibrary.org/obo/CL_4033030,,,,,,
http://identifiers.org/hgnc/20766,characterize,http://purl.obolibrary.org/obo/LMHA_00142,,,,,,
http://identifiers.org/hgnc/27405,characterize,https://purl.org/ccf/ASCTB-TEMP_dlit141,,,,,,
http://identifiers.org/hgnc/9346,characterize,http://purl.obolibrary.org/obo/CL_0000934,,,,,,
http://identifiers.org/hgnc/42024,characterize,https://purl.org/ccf/ASCTB-TEMP_ulit121,,,,,,
http://identifiers.org/hgnc/2943,characterize,http://purl.obolibrary.org/obo/CL_0002332,,,,,,
http://identifiers.org/hgnc/2217,characterize,https://purl.org/ccf/ASCTB-TEMP_dlnp87,,,,,,
http://identifiers.org/hgnc/6895,characterize,http://purl.obolibrary.org/obo/CL_0002138,,,,,,
https://purl.org/ccf/ASCTB-TEMP_integrin-6,characterize,https://purl.org/ccf/ASCTB-TEMP_limbal-stem-cells,,,,,,
http://identifiers.org/hgnc/9957,characterize,https://purl.org/ccf/ASCTB-TEMP_amex408,,,,,,
http://identifiers.org/hgnc/11255,characterize,http://purl.obolibrary.org/obo/CL_4030012,,,,,,
http://identifiers.org/hgnc/3609,characterize,http://purl.obolibrary.org/obo/CL_0000771,,,,,,
http://identifiers.org/hgnc/3819,characterize,http://purl.obolibrary.org/obo/PCL_0015017,,,,,,
http://identifiers.org/hgnc/9666,characterize,http://purl.obolibrary.org/obo/CL_0000814,,,,,,
http://identifiers.org/hgnc/18695,characterize,http://purl.obolibrary.org/obo/PCL_0015119,,,,,,
http://identifiers.org/hgnc/10602,characterize,http://purl.obolibrary.org/obo/CL_4030017,,,,,,
http://identifiers.org/hgnc/29602,characterize,http://purl.obolibrary.org/obo/CL_0009107,,,,,,
http://identifiers.org/hgnc/49076,characterize,https://purl.org/ccf/ASCTB-TEMP_dg204,,,,,,
http://identifiers.org/hgnc/53007,characterize,https://purl.org/ccf/ASCTB-TEMP_fbl27,,,,,,
http://identifiers.org/hgnc/11639,characterize,http://purl.obolibrary.org/obo/CL_0009083,,,,,,
http://identifiers.org/hgnc/6012,characterize,http://purl.obolibrary.org/obo/CL_0002394,,,,,,
http://identifiers.org/hgnc/4028,characterize,http://purl.obolibrary.org/obo/CL_4030018,,,,,,
http://identifiers.org/hgnc/328,characterize,http://purl.obolibrary.org/obo/CL_4033009,,,,,,
http://identifiers.org/hgnc/12693,characterize,https://purl.org/ccf/ASCTB-TEMP_cge276,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-60a8-1,characterize,https://purl.org/ccf/ASCTB-TEMP_ca13185,,,,,,
http://identifiers.org/hgnc/1678,characterize,https://purl.org/ccf/ASCTB-TEMP_cd8-t-cell-effector-memory,,,,,,
https://purl.org/ccf/ASCTB-TEMP_m-z-769-5598,characterize,https://purl.org/ccf/ASCTB-TEMP_glial-cell,,,,,,
http://identifiers.org/hgnc/3358,characterize,http://purl.obolibrary.org/obo/CL_0000097,,,,,,
http://identifiers.org/hgnc/1527,characterize,http://purl.obolibrary.org/obo/CL_0009108,,,,,,
https://purl.org/ccf/ASCTB-TEMP_podoplanin,characterize,https://purl.org/ccf/ASCTB-TEMP_lymphatics,,,,,,
http://identifiers.org/hgnc/2047,characterize,http://purl.obolibrary.org/obo/CL_4028002,,,,,,
http://identifiers.org/hgnc/3446,characterize,https://purl.org/ccf/ASCTB-TEMP_dlct6b98,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp1-35c21-2,characterize,https://purl.org/ccf/ASCTB-TEMP_cge291,,,,,,
http://identifiers.org/hgnc/1706,characterize,http://purl.obolibrary.org/obo/CL_0000897,,,,,,
https://purl.org/ccf/ASCTB-TEMP_il7,characterize,http://purl.obolibrary.org/obo/CL_0009105,,,,,,
http://identifiers.org/hgnc/9360,characterize,http://purl.obolibrary.org/obo/CL_0000623,,,,,,
http://identifiers.org/hgnc/1663,characterize,http://purl.obolibrary.org/obo/CL_0001054,,,,,,
http://identifiers.org/hgnc/633,characterize,http://purl.obolibrary.org/obo/CL_4030011,,,,,,
https://purl.org/ccf/ASCTB-TEMP_aqp2,characterize,http://purl.obolibrary.org/obo/CL_1000718,,,,,,
http://identifiers.org/hgnc/1079,characterize,http://purl.obolibrary.org/obo/CL_1000413,,,,,,
http://identifiers.org/hgnc/1514,characterize,http://purl.obolibrary.org/obo/CL_1001109,,,,,,
http://identifiers.org/hgnc/42,characterize,http://purl.obolibrary.org/obo/CL_0000182,,,,,,
http://identifiers.org/hgnc/6024,characterize,http://purl.obolibrary.org/obo/CL_0000815,,,,,,
http://identifiers.org/hgnc/1673,characterize,http://purl.obolibrary.org/obo/CL_0001087,,,,,,
http://identifiers.org/hgnc/1748,characterize,http://purl.obolibrary.org/obo/CL_4033023,,,,,,
http://identifiers.org/hgnc/10499,characterize,http://purl.obolibrary.org/obo/CL_0000860,,,,,,
http://identifiers.org/hgnc/24165,characterize,http://purl.obolibrary.org/obo/PCL_0015094,,,,,,
http://identifiers.org/hgnc/30698,characterize,http://purl.obolibrary.org/obo/CL_0000895,,,,,,
https://purl.org/ccf/ASCTB-TEMP_egf-r,characterize,https://purl.org/ccf/ASCTB-TEMP_limbal-stem-cells,,,,,,
https://purl.org/ccf/ASCTB-TEMP_keratin-k19,characterize,https://purl.org/ccf/ASCTB-TEMP_limbal-stem-cells,,,,,,
http://identifiers.org/hgnc/26896,characterize,http://purl.obolibrary.org/obo/CL_0009016,,,,,,
http://identifiers.org/hgnc/7830,characterize,http://purl.obolibrary.org/obo/CL_0000914,,,,,,
http://identifiers.org/hgnc/11922,characterize,http://purl.obolibrary.org/obo/CL_0000845,,,,,,
http://identifiers.org/hgnc/4605,characterize,http://purl.obolibrary.org/obo/CL_1000223,,,,,,
http://identifiers.org/hgnc/51662,characterize,https://purl.org/ccf/ASCTB-TEMP_cop42,,,,,,
http://identifiers.org/hgnc/11529,characterize,https://purl.org/ccf/ASCTB-TEMP_respiratory-suprabasal-cell,,,,,,
https://purl.org/ccf/ASCTB-TEMP_integrin-4,characterize,https://purl.org/ccf/ASCTB-TEMP_limbal-stem-cells,,,,,,
http://identifiers.org/hgnc/6442,characterize,https://purl.org/ccf/ASCTB-TEMP_basal-cell-of-bladder-urothelium,,,,,,
http://identifiers.org/hgnc/1697,characterize,http://purl.obolibrary.org/obo/CL_0000235,,,,,,
https://purl.org/ccf/ASCTB-TEMP_loc105373454,characterize,http://purl.obolibrary.org/obo/PCL_0015038,,,,,,
http://identifiers.org/hgnc/17379,characterize,http://purl.obolibrary.org/obo/PCL_0015127,,,,,,
http://identifiers.org/hgnc/50687,characterize,https://purl.org/ccf/ASCTB-TEMP_splat425,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd68,characterize,https://purl.org/ccf/ASCTB-TEMP_macrophage,,,,,,
https://purl.org/ccf/ASCTB-TEMP_at1a1,characterize,http://purl.obolibrary.org/obo/CL_1001106,,,,,,
http://identifiers.org/hgnc/1748,characterize,https://purl.org/ccf/ASCTB-TEMP_airway-deuterosomal-cell,,,,,,
http://identifiers.org/hgnc/11051,characterize,https://purl.org/ccf/ASCTB-TEMP_cbi299,,,,,,
https://purl.org/ccf/ASCTB-TEMP_myh11,characterize,https://purl.org/ccf/ASCTB-TEMP_perivascular-support-cell,,,,,,
http://identifiers.org/hgnc/11329,characterize,https://purl.org/ccf/ASCTB-TEMP_mge246,,,,,,
http://identifiers.org/hgnc/11373,characterize,https://purl.org/ccf/ASCTB-TEMP_myofibroblast-cell-of-ureter,,,,,,
http://identifiers.org/hgnc/28306,characterize,http://purl.obolibrary.org/obo/PCL_0015003,,,,,,
http://identifiers.org/hgnc/1641,characterize,http://purl.obolibrary.org/obo/CL_0002138,,,,,,
http://identifiers.org/hgnc/12693,characterize,http://purl.obolibrary.org/obo/CL_0004253,,,,,,
http://identifiers.org/hgnc/6066,characterize,http://purl.obolibrary.org/obo/CL_0002095,,,,,,
http://identifiers.org/hgnc/11530,characterize,http://purl.obolibrary.org/obo/CL_4030012,,,,,,
http://identifiers.org/hgnc/1663,characterize,http://purl.obolibrary.org/obo/CL_0000840,,,,,,
https://purl.org/ccf/ASCTB-TEMP_loc105370610,characterize,http://purl.obolibrary.org/obo/PCL_0015081,,,,,,
http://identifiers.org/hgnc/16267,characterize,https://purl.org/ccf/ASCTB-TEMP_mge258,,,,,,
http://identifiers.org/hgnc/11757,characterize,http://purl.obolibrary.org/obo/CL_0002138,,,,,,
http://identifiers.org/hgnc/11529,characterize,http://purl.obolibrary.org/obo/CL_4033005,,,,,,
http://identifiers.org/hgnc/1695,characterize,http://purl.obolibrary.org/obo/CL_0009081,,,,,,
http://identifiers.org/hgnc/13517,characterize,http://purl.obolibrary.org/obo/CL_0000653,,,,,,
http://identifiers.org/hgnc/1633,characterize,https://purl.org/ccf/ASCTB-TEMP_myeloid-progenitor-mop,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-829h16-3,characterize,https://purl.org/ccf/ASCTB-TEMP_msn215,,,,,,
http://identifiers.org/hgnc/10632,characterize,https://purl.org/ccf/ASCTB-TEMP_mature-cd8-t-cell,,,,,,
http://identifiers.org/hgnc/10492,characterize,https://purl.org/ccf/ASCTB-TEMP_basal-cell-of-prostatic-urethra,,,,,,
http://identifiers.org/hgnc/45056,characterize,https://purl.org/ccf/ASCTB-TEMP_ca4193,,,,,,
http://identifiers.org/hgnc/11027,characterize,http://purl.obolibrary.org/obo/CL_1000717,,,,,,
http://identifiers.org/hgnc/23319,characterize,http://purl.obolibrary.org/obo/CL_0000653,,,,,,
http://identifiers.org/hgnc/1036,characterize,http://purl.obolibrary.org/obo/CL_0009076,,,,,,
http://identifiers.org/hgnc/19718,characterize,https://purl.org/ccf/ASCTB-TEMP_emsn232,,,,,,
http://identifiers.org/hgnc/9666,characterize,http://purl.obolibrary.org/obo/CL_0009076,,,,,,
http://identifiers.org/hgnc/14940,characterize,https://purl.org/ccf/ASCTB-TEMP_amex153,,,,,,
http://identifiers.org/hgnc/1764,characterize,http://purl.obolibrary.org/obo/CL_0002350,,,,,,
http://identifiers.org/hgnc/53225,characterize,https://purl.org/ccf/ASCTB-TEMP_ulit138,,,,,,
http://identifiers.org/hgnc/2198,characterize,http://purl.obolibrary.org/obo/CL_0009089,,,,,,
https://purl.org/ccf/ASCTB-TEMP_hla-dr,characterize,http://purl.obolibrary.org/obo/CL_0000990,,,,,,
http://identifiers.org/hgnc/53175,characterize,https://purl.org/ccf/ASCTB-TEMP_ulit123,,,,,,
http://identifiers.org/hgnc/8514,characterize,http://purl.obolibrary.org/obo/CL_0009110,,,,,,
http://identifiers.org/hgnc/19719,characterize,https://purl.org/ccf/ASCTB-TEMP_astro59,,,,,,
https://purl.org/ccf/ASCTB-TEMP_gata3,characterize,http://purl.obolibrary.org/obo/CL_1000454,,,,,,
http://identifiers.org/hgnc/1804,characterize,http://purl.obolibrary.org/obo/CL_0000576,,,,,,
http://identifiers.org/hgnc/2770,characterize,http://purl.obolibrary.org/obo/CL_0002598,,,,,,
http://identifiers.org/hgnc/30670,characterize,http://purl.obolibrary.org/obo/PCL_0015078,,,,,,
https://purl.org/ccf/ASCTB-TEMP_truncated-phosphorylated-forms-of-aqp0,characterize,http://purl.obolibrary.org/obo/CL_0002225,,,,,,
http://identifiers.org/hgnc/11922,characterize,http://purl.obolibrary.org/obo/CL_0000816,,,,,,
http://identifiers.org/hgnc/18374,characterize,http://purl.obolibrary.org/obo/PCL_0015047,,,,,,
http://identifiers.org/hgnc/6482,characterize,http://purl.obolibrary.org/obo/PCL_0015082,,,,,,
http://identifiers.org/hgnc/3023,characterize,https://purl.org/ccf/ASCTB-TEMP_msn207,,,,,,
https://purl.org/ccf/ASCTB-TEMP_ac005150-1,characterize,https://purl.org/ccf/ASCTB-TEMP_dlit139,,,,,,
http://identifiers.org/hgnc/5713,characterize,http://purl.obolibrary.org/obo/CL_0000980,,,,,,
http://identifiers.org/hgnc/3619,characterize,http://purl.obolibrary.org/obo/CL_0002394,,,,,,
http://identifiers.org/hgnc/20657,characterize,http://purl.obolibrary.org/obo/CL_1000351,,,,,,
http://identifiers.org/hgnc/6187,characterize,http://purl.obolibrary.org/obo/CL_0009073,,,,,,
http://identifiers.org/hgnc/4605,characterize,http://purl.obolibrary.org/obo/CL_0002313,,,,,,
http://identifiers.org/hgnc/4093,characterize,https://purl.org/ccf/ASCTB-TEMP_glutamic-acid-decarboxylase-65-cell,,,,,,
http://identifiers.org/hgnc/8993,characterize,http://purl.obolibrary.org/obo/CL_1000417,,,,,,
http://identifiers.org/hgnc/28020,characterize,https://purl.org/ccf/ASCTB-TEMP_amex158,,,,,,
http://identifiers.org/hgnc/9995,characterize,http://purl.obolibrary.org/obo/CL_0000485,,,,,,
http://identifiers.org/hgnc/7656,characterize,http://purl.obolibrary.org/obo/CL_0009018,,,,,,
http://identifiers.org/hgnc/12695,characterize,https://purl.org/ccf/ASCTB-TEMP_misc177,,,,,,
http://identifiers.org/hgnc/1073,characterize,https://purl.org/ccf/ASCTB-TEMP_thex456,,,,,,
https://purl.org/ccf/ASCTB-TEMP_ctd-2050e21-1,characterize,https://purl.org/ccf/ASCTB-TEMP_ulit129,,,,,,
http://identifiers.org/hgnc/1695,characterize,http://purl.obolibrary.org/obo/CL_0002437,,,,,,
http://identifiers.org/hgnc/7720,characterize,http://purl.obolibrary.org/obo/CL_0009075,,,,,,
http://identifiers.org/hgnc/11922,characterize,http://purl.obolibrary.org/obo/CL_0000980,,,,,,
http://identifiers.org/hgnc/8803,characterize,http://purl.obolibrary.org/obo/CL_2000066,,,,,,
http://identifiers.org/hgnc/20693,characterize,https://purl.org/ccf/ASCTB-TEMP_cbi307,,,,,,
http://identifiers.org/hgnc/11743,characterize,https://purl.org/ccf/ASCTB-TEMP_splat369,,,,,,
http://identifiers.org/hgnc/2047,characterize,http://purl.obolibrary.org/obo/CL_1001568,,,,,,
http://identifiers.org/hgnc/19864,characterize,http://purl.obolibrary.org/obo/CL_4033007,,,,,,
http://identifiers.org/hgnc/2298,characterize,http://purl.obolibrary.org/obo/CL_0000484,,,,,,
http://identifiers.org/hgnc/33705,characterize,http://purl.obolibrary.org/obo/CL_1001109,,,,,,
http://identifiers.org/hgnc/9393,characterize,http://purl.obolibrary.org/obo/CL_4033031,,,,,,
http://identifiers.org/hgnc/10658,characterize,http://purl.obolibrary.org/obo/CL_0000236,,,,,,
http://identifiers.org/hgnc/1674,characterize,http://purl.obolibrary.org/obo/CL_0002436,,,,,,
http://identifiers.org/hgnc/10494,characterize,http://purl.obolibrary.org/obo/CL_0001078,,,,,,
http://identifiers.org/hgnc/1695,characterize,http://purl.obolibrary.org/obo/CL_0009069,,,,,,
https://purl.org/ccf/ASCTB-TEMP_loc101927668,characterize,http://purl.obolibrary.org/obo/PCL_0015073,,,,,,
http://identifiers.org/hgnc/4938,characterize,http://purl.obolibrary.org/obo/CL_0000071,,,,,,
http://identifiers.org/hgnc/7035,characterize,https://purl.org/ccf/ASCTB-TEMP_myofibroblast-cell-of-bladder,,,,,,
http://identifiers.org/hgnc/10640,characterize,https://purl.org/ccf/ASCTB-TEMP_cge279,,,,,,
http://identifiers.org/hgnc/1441,characterize,http://purl.obolibrary.org/obo/CL_0000359,,,,,,
http://identifiers.org/hgnc/3559,characterize,http://purl.obolibrary.org/obo/CL_0000583,,,,,,
http://identifiers.org/hgnc/11926,characterize,http://purl.obolibrary.org/obo/CL_0009106,,,,,,
https://purl.org/ccf/ASCTB-TEMP_integrin-31,characterize,https://purl.org/ccf/ASCTB-TEMP_limbal-stem-cells,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-191l9-4,characterize,https://purl.org/ccf/ASCTB-TEMP_ca13169,,,,,,
http://identifiers.org/hgnc/4027,characterize,http://purl.obolibrary.org/obo/LMHA_00142,,,,,,
http://identifiers.org/hgnc/6494,characterize,http://purl.obolibrary.org/obo/CL_0009089,,,,,,
http://identifiers.org/hgnc/4453,characterize,http://purl.obolibrary.org/obo/PCL_0015062,,,,,,
http://identifiers.org/hgnc/21290,characterize,http://purl.obolibrary.org/obo/CL_0009083,,,,,,
http://identifiers.org/hgnc/6010,characterize,https://purl.org/ccf/ASCTB-TEMP_lympho-myeloid-progenitor-cell-lmpp,,,,,,
http://identifiers.org/hgnc/13361,characterize,https://purl.org/ccf/ASCTB-TEMP_mge257,,,,,,
http://identifiers.org/hgnc/7656,characterize,http://purl.obolibrary.org/obo/CL_0002394,,,,,,
http://identifiers.org/hgnc/5476,characterize,http://purl.obolibrary.org/obo/PCL_0015011,,,,,,
http://identifiers.org/hgnc/4027,characterize,http://purl.obolibrary.org/obo/CL_0002208,,,,,,
http://identifiers.org/hgnc/7512,characterize,http://purl.obolibrary.org/obo/CL_1000322,,,,,,
http://identifiers.org/hgnc/6421,characterize,http://purl.obolibrary.org/obo/CL_0009071,,,,,,
http://identifiers.org/hgnc/10499,characterize,http://purl.obolibrary.org/obo/CL_0002399,,,,,,
http://identifiers.org/hgnc/7656,characterize,https://purl.org/ccf/ASCTB-TEMP_lympho-myeloid-progenitor-cell-lmpp,,,,,,
http://identifiers.org/hgnc/5475,characterize,http://purl.obolibrary.org/obo/CL_0009079,,,,,,
http://identifiers.org/hgnc/4172,characterize,http://purl.obolibrary.org/obo/CL_0000540,,,,,,
http://identifiers.org/hgnc/2191,characterize,http://purl.obolibrary.org/obo/CL_0009079,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-467l24-1,characterize,https://purl.org/ccf/ASCTB-TEMP_dlct6b101,,,,,,
http://identifiers.org/hgnc/35454,characterize,http://purl.obolibrary.org/obo/CL_4028002,,,,,,
http://identifiers.org/hgnc/1628,characterize,http://purl.obolibrary.org/obo/CL_0000037,,,,,,
http://identifiers.org/hgnc/1886,characterize,http://purl.obolibrary.org/obo/CL_0000525,,,,,,
http://identifiers.org/hgnc/52261,characterize,http://purl.obolibrary.org/obo/CL_0000540,,,,,,
http://identifiers.org/hgnc/6134,characterize,http://purl.obolibrary.org/obo/PCL_0015054,,,,,,
http://identifiers.org/hgnc/12046,characterize,http://purl.obolibrary.org/obo/CL_0000921,,,,,,
http://identifiers.org/hgnc/1636,characterize,http://purl.obolibrary.org/obo/CL_0002460,,,,,,
http://identifiers.org/hgnc/11092,characterize,https://purl.org/ccf/ASCTB-TEMP_lipofibroblast-cell-of-bladder,,,,,,
http://identifiers.org/hgnc/16438,characterize,http://purl.obolibrary.org/obo/CL_4033009,,,,,,
http://identifiers.org/hgnc/18874,characterize,http://purl.obolibrary.org/obo/CL_0000556,,,,,,
http://identifiers.org/hgnc/10259,characterize,https://purl.org/ccf/ASCTB-TEMP_misc132,,,,,,
http://identifiers.org/hgnc/23527,characterize,http://purl.obolibrary.org/obo/CL_0000815,,,,,,
http://identifiers.org/hgnc/1820,characterize,http://purl.obolibrary.org/obo/CL_0002193,,,,,,
http://identifiers.org/hgnc/50526,characterize,https://purl.org/ccf/ASCTB-TEMP_thex458,,,,,,
http://identifiers.org/hgnc/1605,characterize,http://purl.obolibrary.org/obo/CL_0000546,,,,,,
http://identifiers.org/hgnc/4893,characterize,https://purl.org/ccf/ASCTB-TEMP_mge255,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-467l24-1,characterize,https://purl.org/ccf/ASCTB-TEMP_dlct6b112,,,,,,
https://purl.org/ccf/ASCTB-TEMP_ncam1,characterize,https://purl.org/ccf/ASCTB-TEMP_lymphocyte,,,,,,
http://identifiers.org/hgnc/7183,characterize,http://purl.obolibrary.org/obo/CL_0002460,,,,,,
http://identifiers.org/hgnc/20771,characterize,http://purl.obolibrary.org/obo/LMHA_00142,,,,,,
http://identifiers.org/hgnc/11784,characterize,http://purl.obolibrary.org/obo/CL_0000818,,,,,,
http://identifiers.org/hgnc/3969,characterize,https://purl.org/ccf/ASCTB-TEMP_dlnp95,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-690j15-1,characterize,https://purl.org/ccf/ASCTB-TEMP_chrp76,,,,,,
http://identifiers.org/hgnc/7788,characterize,http://purl.obolibrary.org/obo/CL_0000540,,,,,,
http://identifiers.org/hgnc/9666,characterize,http://purl.obolibrary.org/obo/CL_0009107,,,,,,
http://identifiers.org/hgnc/1050,characterize,http://purl.obolibrary.org/obo/CL_0000148,,,,,,
http://identifiers.org/hgnc/4948,characterize,http://purl.obolibrary.org/obo/CL_0002399,,,,,,
http://identifiers.org/hgnc/6024,characterize,http://purl.obolibrary.org/obo/CL_0002038,,,,,,
http://identifiers.org/hgnc/125,characterize,http://purl.obolibrary.org/obo/CL_0002340,,,,,,
http://identifiers.org/hgnc/24435,characterize,http://purl.obolibrary.org/obo/CL_0000049,,,,,,
