keyword,processed
gastrocnemius muscle,0
TBX1,0
ILCs,0
right posterior intercostal vein 6,0
iliacus muscle,0
posterolateral ramus of posterior diaphragmatic branch of phrenic nerve,0
mid zone hepatocyte,0
greater palatine artery,0
CLU+,0
nerve to third lumbrical of foot,0
medial proper plantar digital artery of first digit of foot,0
superficial palmar venous arch,0
Amex_153,0
TCF7,0
Exc L6 THEMIS LINC00343,0
Pancreatic alpha-amylase,0
lingula of mandible,0
pulvinar of thalamus,0
vertebral body of fourth cervical vertebra,0
long insular gyri,0
median antebrachial vein,0
tracheal cartilage,0
CD125,0
SLC35F3,0
PIFO,0
pulmonary interlobular septum,0
ALKAL2,0
extensor digitorum brevis branch of lateral terminal branch of deep fibular nerve,0
auricularis anterior muscle,0
MSN_210,0
periductal capillary of accessory pancreatic duct,0
sphincter urethrae muscle,0
cutaneous branch of inferior rectal nerve,0
SEMA3D,0
LINC01539,0
vertebral arch of first lumbar vertebra,0
adult endothelial progenitor cell,0
superior ulnar collateral artery,0
transverse process of coccyx,0
LINC00499,0
Cortical Collecting Duct Intercalated Cell Type B,0
accessory process of fourth lumbar vertebra,0
intratelencephalic-projecting glutamatergic cortical neuron,0
deep palmar venous arch,0
superior vertebral notch of sixth thoracic vertebra,0
CA4_194,0
optic canal of sphenoid bone,0
corpus callosum (midline portion),0
CD8+ T-cells,0
Exc L6 FEZF2 POGK,0
Asporin proteoglycan,0
horizontal plate of palatine bone,0
ADAMTS9-AS2,0
KRT18,0
PRKCH,0
anterior superior segmental branch of right hepatic portal vein,0
Flat epithelial cells,0
radial groove of humerus,0
costal groove of eighth rib,0
medial epicondyle of humerus,0
anterior branch of medial cutaneous nerve of forearm,0
EMSN_227,0
Mmb_333,0
musculus uvulae muscle,0
vastus intermedius muscle,0
hiatus and groove of petrous part of temporal bone for greater petrosal nerve,0
Flat midget bipolar cell,0
keratin 14,0
eccentric medium spiny neuron,0
dorsal ramus of second lumbar spinal nerve,0
greater sciatic notch of ilium of os coxa,0
MOG,0
left ventricle,0
middle genicular artery,0
laryngeal muscle,0
TNFRSF9,0
CGE_278,0
maxillary sinus of maxilla,0
RP11-964E11.3,0
CFB+,0
lacrimal branch of infratrochlear nerve,0
GPNMB,0
ventral ramus of fourth sacral spinal nerve,0
MS4A7,0
muscular branch of superficial fibular nerve to fibularis longus,0
MMP11,0
left posterior intercostal vein 3,0
pulmonary alveolar parenchyma,0
Interlobular connective tissue,0
MYO5B,0
CCL20,0
CD56 bright Natural Killer,0
ANKFN1,0
Dorsal Excitatory Neuron 11,0
SMOC1,0
thoracic spinal cord gray commissure,0
inferior costal facet of fourth thoracic vertebra,0
ULIT_124,0
nerve to medial rectus,0
Superficial Zone B Cell,0
crest of head of sixth rib,0
Astro L1-6 FGFR3 AQP1,0
meningeal branch of second cervical nerve,0
macrophage,0
fornix,0
TNFRSF4,0
branch of medial terminal branch of deep fibular nerve,0
MEST,0
SCEL,0
calretinin,0
prostate gland,0
nerve to ankle joint,0
VIM,0
LHX6,0
left posterior intercostal artery 7,0
left lumbar artery 4,0
VGLL3,0
CDH23,0
deltoid tuberosity of humerus,0
left inferior pulmonary vein,0
articular chondrocyte,0
descending palatine artery,0
corneoscleral limbus,0
Podocyte,0
arcuate renal artery,0
superficial branch of medial plantar artery,0
GALNT10,0
ascending part of trapezius muscle,0
renal branch of vagus nerve,0
TBX3,0
branch of sacral nerve plexus to external anal sphincter,0
ULIT_121,0
DLCT6b_111,0
superior articular facet of eighth thoracic vertebra,0
LOC105377703,0
superficial branch of lateral plantar nerve,0
tributary of central retinal vein,0
radial head of flexor digitorum superficialis muscle,0
C1 segment of cervical spinal cord,0
endometrial epithelial cell,0
vertebral foramen of second cervical vertebra,0
muscular branch of medial plantar nerve to first lumbrical of foot,0
ventral ramus of twelfth thoracic spinal nerve,0
Epen_70,0
medial dorsal cutaneous nerve,0
inferior articular facet of fourth lumbar vertebra,0
meningeal branch of eighth cervical nerve,0
detrusor smooth muscle cell of bladder,0
branch of hypoglossal nerve to geniohyoid,0
Mucin 2,0
labyrinthine artery,0
lingual gyrus,0
superior vertebral notch of twelfth thoracic vertebra,0
RGCC,0
muscular branch of tibial nerve to soleus,0
lamina of second thoracic vertebra,0
LINC00507,0
LST1,0
Prox-1,0
goblet,0
base of third distal phalanx of hand,0
clavicular head of pectoralis major muscle,0
lateral nasal artery,0
branch of deep branch of ulnar nerve to third dorsal interosseous of hand,0
Inh L1-6 SST NPY (Sst Chodl),0
ciliated cell of the bronchus,0
EMSN_228,0
stapedius muscle,0
CD66b,0
Collagen III,0
MKI67,0
CD64hi,0
syncytiotrophoblast (STB),0
superficial external pudendal artery,0
right posterior intercostal vein 10,0
LOC105376457,0
HEY2,0
Splat_398,0
Paracortical Sinus,0
melanopsin,0
recurrent meningeal branch of second thoracic spinal nerve,0
TSPAN12,0
subserous vein of colon,0
PRKCA,0
dorsum sellae of sphenoid bone,0
DLNP_89,0
transversus menti muscle,0
basivertebral vein,0
lacrimal vein,0
lateral proper palmar digital artery of first digit of hand,0
superior gemellus muscle,0
sacral spinal cord gray commissure,0
posterior vein of the left ventricle,0
"inferior frontal gyrus, orbital part",0
LINC02712,0
recurrent meningeal branch of fourth sacral spinal nerve,0
Nonmucinous cuboidal epithelial cell,0
HBG1,0
TINAG,0
medial plantar vein,0
vertebral arch of fourth lumbar vertebra,0
pulmonary lymphatic vessel,0
CD41lo,0
SH3BP5,0
branch of recurrent laryngeal nerve to mucosa of larynx,0
hepatic portal vein #2,0
lateral sural cutaneous nerve,0
OLIG1,0
latent transforming growth factor beta binding protein 2,0
inferior epigastric artery,0
posterior cerebral artery,0
BPGM,0
ADAMTS3,0
Efferent Arteriole,0
angle of fourth rib,0
CD79a molecule,0
vasculature of Fallopian tube intramural segment,0
URL_297,0
CLEC10A,0
temporal process of zygomatic bone,0
LTBP1,0
melanoma cell adhesion molecule/CD146,0
UGCG,0
KRT86,0
psoas minor muscle,0
Type XI Collagen,0
Dorsal Inhibitory Neuron 1,0
SGO1-AS1,0
transverse costal facet of second thoracic vertebra,0
muscle layer of oviduct infundibulum,0
multifidus lumborum muscle,0
FOXC1,0
myoepithelial,0
RP11-259K15.2,0
FCN1+,0
second sacral spinal nerve,0
SOX6,0
branch of mandibular nerve to otic ganglion,0
lenticulostriate artery,0
internal iliac artery,0
lateral condyle of tibia,0
basilic vein,0
genitofemoral nerve,0
THY1,0
CCL14,0
Amex_405,0
cervical subsegment of spinal cord,0
right renal artery,0
basement membrane of Fallopian tube infundibulum,0
Exc L3-5 RORB LAMA4,0
nerve to abductor digiti minimi of foot,0
spinous process of seventh cervical vertebra,0
COL16A1,0
abdominal external oblique muscle,0
third ventricle,0
lateral border of scapula,0
external nasal branch of infra-orbital nerve,0
mural granulosa cell,0
SOX17,0
posterior inferior iliac spine of ilium of os coxa,0
neuroendocrine,0
club cell of prostatic urethra,0
CD24,0
sternal end of third rib,0
SVEP1,0
frontal nerve,0
left hepatic vein,0
uterine smooth muscle type I cell,0
IL15,0
great cerebral vein,0
URL_310,0
left common iliac vein,0
groove for subclavian artery of first rib,0
portal fibroblast,0
Low columnar epithelial cell,0
RXRA,0
megakaryocyte-erythroid-mast cell progenitor (MEMP),0
inferior rostral gyrus,0
dorsal ramus of fifth sacral spinal nerve,0
acetabulum of os coxa,0
gluteus maximus muscle,0
superficial submandibular vein,0
CCBE1,0
RNF220,0
left brachiocephalic vein,0
epithelium of female gonad,0
head of second distal phalanx of foot,0
SOCS1,0
ureteric segment of renal artery,0
semilunar type 3 cell,0
Col6A1,0
adductor longus muscle,0
Synovial membrane,0
SERPINE2,0
pharyngeal branch of vagus nerve,0
Splat_422,0
ADGRD2,0
posterior intermediate orbital gyrus,0
periductal branch of interlobular artery of pancreas,0
PAX2,0
luteal cell,0
anterior branch of retromandibular vein,0
inferior temporal gyrus,0
posterior humeral circumflex artery,0
cervical gland,0
Inh L5-6 SST PIK3CD,0
non-articular facet of tubercle of ninth rib,0
jugular notch of sternum,0
luminal epithelia,0
NCKAP5,0
endothelial cell of artery,0
ARHGAP6,0
SLC4A9,0
Oligo L2-6 OPALIN FTH1P3,0
proximal phalanx of digit of hand 3,0
Inh L1-2 VIP SCML4,0
renal pyramid,0
tracheal submucosal gland,0
ischial spine of ischium of os coxa,0
transverse costal facet of fourth thoracic vertebra,0
sacral spinal cord ventral commissure,0
alpha smooth muscle actin,0
anterior spinal artery,0
osteoblast,0
centromedian nucleus,0
lesser wings of sphenoid bone,0
HBA2,0
Misc_167,0
CD40L,0
epithelium of respiratory bronchiole,0
CFAP47,0
lateral branch of palmar branch of median nerve,0
spinous process of fourth cervical vertebra,0
pro B progenitor,0
lung neuroendocrine cell,0
medial basal segmental artery of right lung,0
costal region bone,0
cervical spinal cord dorsal horn,0
MSN_214,0
FLT4 (VEGFR-3),0
IBA1,0
ABCA4,0
right lumbar lymph trunk,0
T11 thoracic spinal cord segment,0
orbital branch of maxillary nerve to ethmoidal sinus,0
mental protuberance of mandible,0
medial compartment of thigh muscle,0
transverse foramen of first cervical vertebra,0
middle talar articular surface of calcaneus,0
lateral plantar nerve,0
neck of seventh rib,0
defensin alpha 5,0
Stroma Type II cell,0
T6 segment of thoracic spinal cord,0
CRB2,0
middle rectal artery,0
LINC01197,0
dermal skin-associated lymphoid tissue,0
PIGR,0
dorsal metacarpal vein,0
superior articular facet of third lumbar vertebra,0
Splat_349,0
parahippocampal gyrus,0
CD8 naive,0
CDH5 (CD144),0
medial lip of linea aspera of femur,0
ADAMTS6,0
posterior meningeal branch of mandibular nerve,0
DG_199,0
long head of biceps brachii muscle,0
orbital branch of maxillary nerve to orbitalis,0
Tryptophan hydroxylase 1,0
ovary stroma,0
head of fifth metacarpal bone,0
TACR1,0
Perineural cell,0
lateral superior segmental branch of left hepatic artery,0
manubrium of sternum,0
Epithelium,0
index finger lateral lymphatic channel,0
meningeal branch of first lumbar spinal nerve,0
CD45,0
Descending Vasa Recta,0
sternal end of second rib,0
CTB-57H20.1,0
apex of thoracic spinal cord dorsal horn,0
FBLN1,0
endothelial cells,0
SOX9+,0
Cortex,0
greater pancreatic artery,0
nerve to distal radio-ulnar joint,0
internal carotid artery,0
lateral hemisphere of cerebellum,0
thyrohyoid muscle,0
Splat_352,0
MAFA,0
CD8A,0
posterior cecal artery,0
flexor digiti minimi brevis muscle,0
vertebral arch of twelfth thoracic vertebra,0
thymus epithelium,0
RGS1,0
adipocyte,0
mesencephalic artery,0
Splenic Smooth Muscle Cell,0
VWF,0
lung perichondrial fibroblast,0
shaft of fifth middle phalanx of hand,0
lesser occipital nerve,0
branch of posterior interosseous nerve to extensor digitorum,0
plantar arch,0
Middle muscle layer of Fallopian tube ampulla,0
ileocecal valve,0
FCGRB,0
Exc L5 FEZF2 PKD2L1,0
DACH2,0
PI16,0
HCFC1R1,0
PCDH18,0
posterior scrotal vein,0
pharyngeal branches of inferior thyroid artery,0
Splat_351,0
supraglenoid tubercle of scapula,0
CA4_191,0
MGE_246,0
central inferior antimesenteric ovary,0
pedicle of sixth thoracic vertebra,0
L2 lumbar spinal cord segment,0
articular surface for cuboid bone of calcaneus,0
head of fourth middle phalanx of foot,0
SULF1,0
Caldesmon,0
OPC_34,0
"opsin 1, long wave sensitive",0
PDCD1,0
left posterior intercostal artery 10,0
Splat_348,0
tubercle of ninth rib,0
Splat_340,0
inferior vertebral notch of fifth thoracic vertebra,0
DNTT,0
paracingulate gyrus,0
vertebral body of second thoracic vertebra,0
Pancreas exocrine glandular cell,0
CD1a molecule,0
Dorsal Inhibitory Neuron 2,0
palmar branch of ulnar nerve,0
MSN_206,0
transverse process of first thoracic vertebra,0
olfactory foramina of ethmoid bone,0
White Pulp,0
iliococcygeus muscle,0
lower branch of internal laryngeal nerve,0
sphenoid bone,0
SEMA6D,0
cortical thymic epithelial cell,0
posterior abdominal wall muscle,0
superior articular facet of first lumbar vertebra,0
UPK3B,0
Midi_434,0
Pancreatic ductal tree,0
FNBP1+,0
ITGAE,0
distal tarsal bone 1,0
SH3GL3,0
DLNP_88,0
ascending pharyngeal artery,0
free part of arm bone,0
thyroarytenoid muscle,0
transverse cervical nerve,0
non-articular facet of tubercle of eighth rib,0
CD5L+,0
Accessory pancreatic duct (Duct of Santorini),0
lateral orbital gyrus,0
proximal convoluted tubule segment 1,0
renal collecting system,0
vorticose vein #2,0
Aquaporin 4,0
cDC2 myeloid dendritic cell,0
lesser palatine artery,0
superficial branch of lateral plantar artery,0
SLC14A2,0
ESR2,0
LRL_315,0
migratory dendritic cell,0
XIST,0
segmental spinal artery #2,0
common penile artery,0
inferior laryngeal artery,0
IGLL5,0
short branch of vasa recta of colon,0
Melanocyte,0
spinous process of second cervical vertebra,0
artery of round ligament of uterus,0
ischial ramus of ischium of os coxa,0
gray matter of midbrain,0
platelet derived growth factor receptor beta,0
jugular venous arch #2,0
STON2,0
intermediate cell of ureter urothelium,0
transverse process of eleventh thoracic vertebra,0
GZMB+,0
cervical spinal cord white matter,0
CD1a,0
CNN1,0
GNLY+,0
LINC01876,0
endothelial,0
superior petrosal sinus,0
Splat_334,0
lateral dorsal digital artery of fourth digit of hand,0
distal carpal bone 3,0
MGE_245,0
segmental bronchial epithelium,0
ventral ramus of third sacral spinal nerve,0
posterior femoral cutaneous nerve,0
DIRAS3,0
abductor pollicis longus muscle,0
Lymphatic,0
ACTN1,0
LRL_321,0
TNF,0
condyle of tibia,0
ophthalmic nerve,0
Endothelium (non glomerular),0
communicating branch of superficial buccal branch of facial nerve with external nasal nerve,0
superior articular process of fourth lumbar vertebra,0
flexor carpi ulnaris muscle,0
Midi_439,0
septal perforating arteries,0
C7 segment of cervical spinal cord,0
meandering mesenteric artery,0
Inh L1-6 PVALB COL15A1 (Chandelier),0
right posterior intercostal artery 11,0
secondary pulmonary lobule,0
RP11-321P16.3,0
cervical squamo-columnar junction,0
IFI44,0
suprascapular nerve,0
neck of fibula,0
pericyte cell,0
vertebral body of twelfth thoracic vertebra,0
FER1L6-AS2,0
PTH2R,0
L5 lumbar spinal cord segment,0
Major duodenal papilla,0
anterolateral tubercle of tibia,0
cytotoxic CD4 T cell,0
subcutaneous skin-associated lymphoid tissue,0
communicating branch of superficial buccal branch of facial nerve with infratrochlear nerve,0
head of second distal phalanx of hand,0
maxillary process of zygomatic bone,0
temporal pole,0
central superior antimesenteric ovary,0
muscular branch of superficial fibular nerve to fibularis brevis,0
iliolumbar artery,0
long ciliary nerve to ciliary body,0
CD64,0
LINC00943,0
scalenus anterior muscle,0
anterior intercostal artery 1,0
nerve to radio-carpal joint,0
sacral tuberosity of sacrum,0
posterior superior segmental branch of right hepatic portal vein,0
lamina propria of Fallopian tube isthmus,0
Perforin,0
FBN1,0
superior articular facet of second cervical vertebra,0
TRDC,0
MSMB,0
sphenopalatine artery,0
sternocleidomastoid muscle,0
MMP9,0
CPE,0
cumulus oophorus,0
Inh L1 SST P4HA3,0
Stromal Cell,0
mucleus accumbens,0
pericyte cell of ureter,0
lateral basal segmental artery of right lung,0
maxillary vein,0
GPC5,0
multipotent progenitor cell (MPP),0
CA13_183,0
anterior meningeal branch of posterior ethmoidal nerve,0
CD49d,0
sternocleidomastoid artery,0
inferior costal facet of third thoracic vertebra,0
lateral dorsal digital artery of fourth digit of foot,0
dorsal digital branch of radial nerve to middle finger,0
KIF25,0
anterior intercostal vein 9,0
AIRE,0
lumbar spinal cord lateral horn,0
cervix epithelium,0
cochlear communicating branch of vestibular nerve,0
diagonal branch of left anterior descending artery 1,0
CD25,0
Bgl_51,0
inferior pubic ramus of pubis of os coxa,0
arm bone,0
stem cell,0
spinous process of third lumbar vertebra,0
BCL11A,0
RP11-134O15.3,0
posterior superior pancreaticoduodenal artery,0
CA4_190,0
Ascending Vasa Recta,0
TRPM2,0
COX4I2,0
NEFL,0
basal cell of epithelium of lobular bronchiole,0
SLC4A1,0
ventral ramus of eleventh thoracic spinal nerve,0
LOC105370019,0
LYPD3,0
meningeal branch of fourth cervical nerve,0
CXCR5+,0
CD3G,0
recurrent meningeal branch of first sacral spinal nerve,0
Exc L6 FEZF2 FFAR4,0
middle hepatic vein,0
Ductal cell,0
CA13_179,0
long portal vessel of pituitary gland,0
LLC_273,0
nerve to adductor longus,0
Cortical Collecting Duct Intercalated Cell Type A,0
left obtuse marginal branch of the left coronary artery,0
renal cortex,0
branch of hypoglossal nerve to palatopharyngeus,0
nerve to flexor accessorius,0
angle of third rib,0
POU4F2,0
PP cell,0
ezrin,0
deep external pudendal artery,0
Mmb_329,0
free part of leg bone,0
right subclavian artery,0
POU4F3,0
Bipolar Cell,0
RP11-563D10.1,0
metatarsal bone of digit 3,0
LINC02232,0
fluid of Fallopian tube ampulla,0
CBI_302,0
Keratin 18,0
CD57,0
Kidney Lymphatic Vessel,0
distal phalanx of digit of hand 1,0
circular/longitudinal muscle,0
LINC01798,0
NRL,0
CD2,0
FCGR3A+,0
Tibial Plateau,0
confluence of sinuses,0
CXCR6,0
secondary crest myofibroblast,0
serous membrane lining of mesosalpinx,0
thoracic division of spinal cord central canal,0
CD207 molecule,0
posterior tubercle of first cervical vertebra,0
medial proper palmar digital artery of first digit of hand,0
Stroma Type V cell,0
occipitoparietal transition region,0
LYD,0
PLN,0
superior articular facet of sixth thoracic vertebra,0
segmental back muscle,0
frontal branch of superficial temporal artery,0
nasal surface of maxilla,0
navicular bone of foot,0
medial dorsal digital branch of ulnar nerve to middle finger,0
