organ,id,doi,notes,type
thymus,"Mignini F, Sabbatini M, Mattioli L, Cosenza M, Artico M, Cavallotti C. Neuro-immune modulation of the thymus microenvironment (review). Int J Mol Med. 2014 Jun;33(6):1392-400.",10.3892/ijmm.2014.1709,AS,reference
peripheral_nervous_system,https://en.wikipedia.org/wiki/Zygomatic_nerve,,,reference
blood_vasculature,https://en.wikipedia.org/wiki/Superior_phrenic_vein,,For AS,reference
blood_vasculature,https://www.kenhub.com/en/library/anatomy/femoral-vein,,For AS,reference
pancreas,PMID: 34702715,10.1210/endrev/bnab010,,general_publication
large_intestine,PMID: 32814826 PMCID: PMC7438495,10.1038/s42003-020-01181-z,,reference
blood_vasculature,https://radiopaedia.org/articles/anterior-intercostal-arteries,,For AS,reference
ovary,doi:10.1093/humupd/dmw039,10.1093/humupd/dmw039,,reference
kidney,none,,,reference
blood_vasculature,https://en.wikipedia.org/wiki/Vorticose_veins,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Inferior_sagittal_sinus,,For AS,reference
peripheral_nervous_system,https://en.wikipedia.org/wiki/Sacral_spinal_nerve_4,,,reference
blood_vasculature,https://en.wikipedia.org/wiki/Ethmoidal_veins,,For AS,reference
kidney,PMID: 31689386,10.1016/j.devcel.2019.10.005,https://cello.shinyapps.io/kidneycellexplorer/,reference
blood_vasculature,https://en.wikipedia.org/wiki/Middle_genicular_artery,,For AS,reference
kidney,,10.1681/asn.2020010071,https://esbl.nhlbi.nih.gov/KTEA/,reference
spleen,"Sylvain Audia, Marzia Rossato, Kim Santegoets, Sanne Spijkers, Catharina Wichers, Cornelis Bekker, Andries Bloem, Louis Boon, Thijs Flinsenberg, Ewoud Compeer, Theo van den Broek, Olivier Facy, Pablo Ortega-Deballon, Sabine Berthier, Vanessa Leguy-Seguin, Laurent Martin, Marion Ciudad, Maxime Samson, Malika Trad, Bernard Lorcerie, Nona Janikashvili, Philippe Saas, Bernard Bonnotte, Timothy R. D. J. Radstake; Splenic TFH expansion participates in B-cell differentiation and antiplatelet-antibody production during immune thrombocytopenia. Blood 2014; 124 (18): 2858â€šÃ„Ã¬2866.",10.1182/blood-2014-03-563445,"AS-CT, CT-B",reference
blood_vasculature,https://en.wikipedia.org/wiki/Radial_recurrent_artery,,For AS,reference
main-bronchus,,10.1172/jci.insight.90558,,general_publication
lymph_nodes,"Valent P, Cerny-Reiterer S, Herrmann H, Mirkina I, George TI, Sotlar K, Sperr WR, Horny HP. Phenotypic heterogeneity, novel diagnostic markers, and target expression profiles in normal and neoplastic human mast cells. Best Pract Res Clin Haematol. 2010 Sep;233:369-78. doi: 10.1016/j.beha.2010.07.003. Epub 2010 Aug 12. PMID: 21112036.",10.1016/j.beha.2010.07.003,B,reference
peripheral_nervous_system,https://en.wikipedia.org/wiki/Thoracic_spinal_nerve_11,,,reference
eye,"Ursula SchlÃ¶tzer-Schrehardt, Friedrich E. Kruse. Identification and characterization of limbal stem cells. Experimental Eye Research, Volume 81, Issue 3, 2005,Pages 247-264,",,,reference
blood_vasculature,https://en.wikipedia.org/wiki/Thoracoacromial_artery,,For AS,reference
spleen,"Pack, M., Trumpfheller, C., Thomas, D., Park, C.G., Granelli?Piperno, A., MâˆšÂºnz, C. and Steinman, R.M. (2008), DEC?205/CD205+ dendritic cells are abundant in the white pulp of the human spleen, including the border region between the red and white pulp. Immunology, 123: 438-446.",10.1111/j.1365-2567.2007.02710.x,"AS-CT, CT-B",reference
blood_vasculature,https://en.wikipedia.org/wiki/Suprascapular_artery,,For AS,reference
heart,none,,,reference
ovary,doi:10.1210/er.2018-00085,10.1210/er.2018-00085,,reference
thymus,"Le PT, Adams KL, Zaya N, Mathews HL, Storkus WJ, Ellis TM. Human thymic epithelial cells inhibit IL-15- and IL-2-driven differentiation of NK cells from the early human thymic progenitors. J Immunol. 2001 Feb 15;166(4):2194-201.",10.4049/jimmunol.166.4.2194,CT-B,reference
liver,https://pubmed.ncbi.nlm.nih.gov/17051391/,10.1007/s00424-006-0152-8,BSEP,reference
lymph_nodes,"Valencia J, JimâˆšÂ©nez E, Martâˆšâ‰ nez VG, Del Amo BG, Hidalgo L, Entrena A, FernâˆšÂ°ndez-Sevilla LM, Del Râˆšâ‰ o F, Varas A, Vicente âˆšÃ…, Sacedâˆšâ‰¥n R. Characterization of human fibroblastic reticular cells as potential immunotherapeutic tools. Cytotherapy. 2017 May;195:640-653. doi: 10.1016/j.jcyt.2017.01.010. Epub 2017 Mar 2. PMID: 28262465.",10.1016/j.jcyt.2017.01.010,B,reference
lymph_nodes,"Valencia J, JimâˆšÂ©nez E, Martâˆšâ‰ nez VG, Del Amo BG, Hidalgo L, Entrena A, FernâˆšÂ°ndez-Sevilla LM, Del Râˆšâ‰ o F, Varas A, Vicente âˆšÃ…, Sacedâˆšâ‰¥n R. Characterization of human fibroblastic reticular cells as potential immunotherapeutic tools. Cytotherapy. 2017 May;195:640-653. doi: 10.1016/j.jcyt.2017.01.010. Epub 2017 Mar 2. PMID: 28262465.",10.1016/j.jcyt.2017.01.010,AS-CT,reference
lymph_nodes,"Jegalian AG, Facchetti F, Jaffe ES. Plasmacytoid dendritic cells: physiologic roles and pathologic states. Adv Anat Pathol. 2009 Nov;166:392-404. doi: 10.1097/PAP.0b013e3181bb6bc2. PMID: 19851130; PMCID: PMC6329307.",10.1097/pap.0b013e3181bb6bc2,AS-CT,reference
liver,https://pubmed.ncbi.nlm.nih.gov/26245375/,10.1038/nature14863,Axin2,reference
blood_vasculature,https://en.wikipedia.org/wiki/Spiral_artery,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Anterior_ethmoidal_artery,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Masseteric_artery,,For AS,reference
peripheral_nervous_system,https://en.wikipedia.org/wiki/Cervical_spinal_nerve_3,,,reference
blood_vasculature,https://en.wikipedia.org/wiki/Pulmonary_artery,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Middle_suprarenal_arteries,,For AS,reference
trachea,,10.1038/s41586-018-0394-6,,general_publication
eye,"Haverkamp, S., Ghosh, K.K., Hirano, A.A. and WâˆšÂ§ssle, H. (2003), Immunocytochemical description of five bipolar cell types of the mouse retina. J. Comp. Neurol., 455: 463-476.",10.1002/cne.10491,,reference
blood_vasculature,https://en.wikipedia.org/wiki/Left_anterior_descending_artery,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Esophageal_veins,,For AS,reference
large_intestine,PMID: 22421617 PMCID: PMC3362097,10.1152/ajpgi.00432.2011,,reference
blood_vasculature,https://en.wikipedia.org/wiki/Azygos_vein,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Superior_mesenteric_vein,,For AS,reference
peripheral_nervous_system,https://en.wikipedia.org/wiki/Lumbar_plexus,,,reference
ovary,ISBN: 978-1496398949,,,reference
blood_vasculature,https://radiopaedia.org/articles/jejunal-and-ileal-branches-of-the-superior-mesenteric-artery,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Anterior_choroidal_artery,,For AS,reference
skin,PMID: 2007619,10.1083/jcb.113.1.147,"Nehls V, Drenckhahn D. Heterogeneity of microvascular pericytes for smooth muscle type alpha-actin. J Cell Biol. 1991 Apr;113(1):147-54.",reference
skin,PMID: 20193025,10.1111/j.0105-2896.2009.00874.x,"del Rio ML, Bernhardt G, Rodriguez-Barbosa JI, Fâˆšâˆ‚rster R. Development and functional specialization of CD103+ dendritic cells. Immunol Rev. 2010 Mar;234(1):268-81.",reference
ovary,New York State College of Veterinary Medicine New York State Veterinary College 1911,,,reference
lymph_nodes,"Xiang M, Grosso RA, Takeda A, Pan J, Bekkhus T, Brulois K, Dermadi D, Nordling S, Vanlandewijck M, Jalkanen S, Ulvmar MH, Butcher EC. A Single-Cell Transcriptional Roadmap of the Mouse and Human Lymph Node Lymphatic Vasculature. Front Cardiovasc Med. 2020 Apr 30;7:52. doi: 10.3389/fcvm.2020.00052. PMID: 32426372; PMCID: PMC7204639.",10.3389/fcvm.2020.00052,"AS-CT, CT-B",reference
blood_vasculature,"Evans AJ, Kallmes DF, Jensen ME, Dion JE. The marginal sinus normal anatomy and involvement with arteriovenous fistulae. Interv Neuroradiol. 1996 Sep 30;2(3):215-21.",10.1177/159101999600200307,For AS,reference
spleen,"VAN KRIEKEN, J.H.J.M., TE VELDE, J., KLEIVERDA, K., LEENHEERS?BINNENDIJK, L. and VAN DE VELDE, C.J.H. (1985), The human spleen; a histological study in splenectomy specimens embedded in methylmethacrylate. Histopathology, 9: 571-585.",10.1111/j.1365-2559.1985.tb02841.x,AS,reference
pancreas,PMID: 30865899,,,general_publication
eye,"NaV1.1 Channels in Axon Initial Segments of Bipolar cell Augment Input to Magnocellular Visual Pathways in the Primate retina. Theresa Puthussery, Sowmya Venkataramani, Jacqueline Gayet-Primo, Robert G. Smith and W. Rowland Taylor. Journal of Neuroscience 9 October 2013, 33 (41) 16045-16059",10.1523/jneurosci.1249-13.2013,,reference
blood_vasculature,http://purl.obolibrary.org/obo/UBERON_0003468,,For AS,reference
blood_vasculature,https://plasticsurgerykey.com/veins-of-the-face-and-neck/,,For AS,reference
peripheral_nervous_system,https://en.wikipedia.org/wiki/Cervical_spinal_nerve_2,,,reference
blood_vasculature,https://en.wikipedia.org/wiki/Lumbar_arteries,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Uterine_artery,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Interlobar_veins,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Colic_branch_of_ileocolic_artery,,For AS,reference
blood_vasculature,https://www.ncbi.nlm.nih.gov/books/NBK546657/,,For AS,reference
kidney,PMID: 31249312. PMCID: PMC6597610,10.1038/s41467-019-10861-2,SLC12A3 low to none. IC or PC without SLC8A1 could be in the CNT structure,reference
thymus,"Marcovecchio GE, Bortolomai I, Ferrua F, Fontana E, Imberti L, Conforti E, Amodio D, Bergante S, Macchiarulo G, D'Oria V, Conti F, Di Cesare S, Fousteri G, Carotti A, Giamberti A, Poliani PL, Notarangelo LD, Cancrini C, Villa A, Bosticardo M. Thymic Epithelium Abnormalities in DiGeorge and Down Syndrome Patients Contribute to Dysregulation in T Cell Development. Front Immunol. 2019 Mar 15;10:447.",10.3389/fimmu.2019.00447,CT-B,reference
blood_vasculature,https://en.wikipedia.org/wiki/Great_cardiac_vein,,For AS,reference
placenta full term,doi: 10.1186/s13287-018-0962-6,10.1186/s13287-018-0962-6,,reference
