tissue_general,tissue_general_ontology_term_id,tissue,tissue_ontology_term_id,dataset_id,self_reported_ethnicity,self_reported_ethnicity_ontology_term_id,sex,sex_ontology_term_id,suspension_type,collection_id,collection_name,collection_doi,pubyear,dataset_title,dataset_h5ad_path,dataset_total_cell_count,dataset_version_id
prostate gland,UBERON:0002367,prostate gland,UBERON:0002367,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691,f1f8932a-0413-49be-b821-d8796845ae74
prostate gland,UBERON:0002367,prostate gland,UBERON:0002367,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691,f1f8932a-0413-49be-b821-d8796845ae74
prostate gland,UBERON:0002367,prostate gland,UBERON:0002367,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691,f1f8932a-0413-49be-b821-d8796845ae74
prostate gland,UBERON:0002367,prostate gland,UBERON:0002367,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691,f1f8932a-0413-49be-b821-d8796845ae74
skin of body,UBERON:0002097,skin of chest,UBERON:0001868,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
skin of body,UBERON:0002097,skin of chest,UBERON:0001868,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
skin of body,UBERON:0002097,skin of chest,UBERON:0001868,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
skin of body,UBERON:0002097,skin of chest,UBERON:0001868,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
small intestine,UBERON:0002108,small intestine,UBERON:0002108,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
small intestine,UBERON:0002108,small intestine,UBERON:0002108,53d208b0-2cfd-4366-9866-c3c6114081bc,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
small intestine,UBERON:0002108,small intestine,UBERON:0002108,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
small intestine,UBERON:0002108,small intestine,UBERON:0002108,53d208b0-2cfd-4366-9866-c3c6114081bc,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
small intestine,UBERON:0002108,small intestine,UBERON:0002108,53d208b0-2cfd-4366-9866-c3c6114081bc,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
adipose tissue,UBERON:0001013,adipose tissue,UBERON:0001013,5e5e7a2f-8f1c-42ac-90dc-b4f80f38e84c,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Fat,5e5e7a2f-8f1c-42ac-90dc-b4f80f38e84c.h5ad,20263,b357d806-44cb-45d5-bde1-988074c0cbaa
adipose tissue,UBERON:0001013,adipose tissue,UBERON:0001013,5e5e7a2f-8f1c-42ac-90dc-b4f80f38e84c,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Fat,5e5e7a2f-8f1c-42ac-90dc-b4f80f38e84c.h5ad,20263,b357d806-44cb-45d5-bde1-988074c0cbaa
eye,UBERON:0000970,eye,UBERON:0000970,a0754256-f44b-4c4a-962c-a552e47d3fdc,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Eye,a0754256-f44b-4c4a-962c-a552e47d3fdc.h5ad,10650,818e2e6c-0156-4b98-8ee5-7370edf76547
eye,UBERON:0000970,eye,UBERON:0000970,a0754256-f44b-4c4a-962c-a552e47d3fdc,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Eye,a0754256-f44b-4c4a-962c-a552e47d3fdc.h5ad,10650,818e2e6c-0156-4b98-8ee5-7370edf76547
adipose tissue,UBERON:0001013,adipose tissue,UBERON:0001013,c5d88abe-f23a-45fa-a534-788985e93dad,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
adipose tissue,UBERON:0001013,adipose tissue,UBERON:0001013,c5d88abe-f23a-45fa-a534-788985e93dad,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
adipose tissue,UBERON:0001013,adipose tissue,UBERON:0001013,c5d88abe-f23a-45fa-a534-788985e93dad,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
adipose tissue,UBERON:0001013,adipose tissue,UBERON:0001013,c5d88abe-f23a-45fa-a534-788985e93dad,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
adipose tissue,UBERON:0001013,adipose tissue,UBERON:0001013,c5d88abe-f23a-45fa-a534-788985e93dad,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
lung,UBERON:0002048,lung,UBERON:0002048,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
lung,UBERON:0002048,lung,UBERON:0002048,53d208b0-2cfd-4366-9866-c3c6114081bc,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
lung,UBERON:0002048,lung,UBERON:0002048,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
lung,UBERON:0002048,lung,UBERON:0002048,53d208b0-2cfd-4366-9866-c3c6114081bc,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
lung,UBERON:0002048,lung,UBERON:0002048,53d208b0-2cfd-4366-9866-c3c6114081bc,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
heart,UBERON:0000948,cardiac atrium,UBERON:0002081,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
heart,UBERON:0000948,cardiac atrium,UBERON:0002081,53d208b0-2cfd-4366-9866-c3c6114081bc,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
heart,UBERON:0000948,cardiac atrium,UBERON:0002081,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
heart,UBERON:0000948,cardiac atrium,UBERON:0002081,53d208b0-2cfd-4366-9866-c3c6114081bc,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
heart,UBERON:0000948,cardiac atrium,UBERON:0002081,53d208b0-2cfd-4366-9866-c3c6114081bc,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
liver,UBERON:0002107,liver,UBERON:0002107,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691,f1f8932a-0413-49be-b821-d8796845ae74
liver,UBERON:0002107,liver,UBERON:0002107,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691,f1f8932a-0413-49be-b821-d8796845ae74
liver,UBERON:0002107,liver,UBERON:0002107,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691,f1f8932a-0413-49be-b821-d8796845ae74
liver,UBERON:0002107,liver,UBERON:0002107,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691,f1f8932a-0413-49be-b821-d8796845ae74
uterus,UBERON:0000995,uterus,UBERON:0000995,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
uterus,UBERON:0000995,uterus,UBERON:0000995,53d208b0-2cfd-4366-9866-c3c6114081bc,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
uterus,UBERON:0000995,uterus,UBERON:0000995,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
uterus,UBERON:0000995,uterus,UBERON:0000995,53d208b0-2cfd-4366-9866-c3c6114081bc,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
uterus,UBERON:0000995,uterus,UBERON:0000995,53d208b0-2cfd-4366-9866-c3c6114081bc,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152,dbd8b789-3efa-4a63-9243-90cff64f2045
heart,UBERON:0000948,cardiac atrium,UBERON:0002081,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
heart,UBERON:0000948,cardiac atrium,UBERON:0002081,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
heart,UBERON:0000948,cardiac atrium,UBERON:0002081,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
heart,UBERON:0000948,cardiac atrium,UBERON:0002081,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
large intestine,UBERON:0000059,large intestine,UBERON:0000059,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
large intestine,UBERON:0000059,large intestine,UBERON:0000059,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
large intestine,UBERON:0000059,large intestine,UBERON:0000059,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
large intestine,UBERON:0000059,large intestine,UBERON:0000059,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
tongue,UBERON:0001723,anterior part of tongue,UBERON:0010032,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
tongue,UBERON:0001723,anterior part of tongue,UBERON:0010032,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
tongue,UBERON:0001723,anterior part of tongue,UBERON:0010032,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
tongue,UBERON:0001723,anterior part of tongue,UBERON:0010032,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478,a4ca6f56-1d6f-4c54-8add-4a5ce7409d4f
musculature,UBERON:0001015,rectus abdominis muscle,UBERON:0002382,c5d88abe-f23a-45fa-a534-788985e93dad,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
musculature,UBERON:0001015,rectus abdominis muscle,UBERON:0002382,c5d88abe-f23a-45fa-a534-788985e93dad,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
musculature,UBERON:0001015,rectus abdominis muscle,UBERON:0002382,c5d88abe-f23a-45fa-a534-788985e93dad,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
musculature,UBERON:0001015,rectus abdominis muscle,UBERON:0002382,c5d88abe-f23a-45fa-a534-788985e93dad,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
musculature,UBERON:0001015,rectus abdominis muscle,UBERON:0002382,c5d88abe-f23a-45fa-a534-788985e93dad,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824,673c7763-7f4b-4967-9381-a32f2aafd9ae
heart,UBERON:0000948,cardiac atrium,UBERON:0002081,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691,f1f8932a-0413-49be-b821-d8796845ae74
heart,UBERON:0000948,cardiac atrium,UBERON:0002081,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691,f1f8932a-0413-49be-b821-d8796845ae74
heart,UBERON:0000948,cardiac atrium,UBERON:0002081,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691,f1f8932a-0413-49be-b821-d8796845ae74
heart,UBERON:0000948,cardiac atrium,UBERON:0002081,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691,f1f8932a-0413-49be-b821-d8796845ae74
eye,UBERON:0000970,conjunctiva,UBERON:0001811,97a17473-e2b1-4f31-a544-44a60773e2dd,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148,93989ccb-b644-45a7-b659-e8139b7b2427
eye,UBERON:0000970,conjunctiva,UBERON:0001811,97a17473-e2b1-4f31-a544-44a60773e2dd,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148,93989ccb-b644-45a7-b659-e8139b7b2427
